user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
114135347,54748438,1,0,0,0,0,0
114278486,42473671,1,0,0,0,0,0
114328130,294419200,2,0,1,0,0,0
116363270,393538529,1,0,0,0,0,0
117339449,164666227,1,0,0,0,0,0
117511565,151081329,1,0,0,0,0,0
117595355,138202751,1,0,0,0,0,0
118426149,196865318,1,0,0,0,0,0
118942932,374503087,1,0,0,0,0,0
121298414,243014811,1,1,0,0,0,0
121526027,328533061,1,0,0,0,0,0
122407730,59801863,1,0,0,0,0,0
124746041,372452169,1,0,0,0,0,0
125528876,32045680,2,0,1,1,0,0
125528876,320288666,1,0,0,0,0,0
127877619,320958393,1,0,0,0,0,0
128066304,161495430,1,0,0,0,0,0
129936036,232402290,1,0,0,0,0,0
130405628,19108043,1,0,0,0,0,0
132064169,166627662,1,0,0,0,0,0
132236660,358628721,1,0,1,0,0,0
133084964,160399265,1,0,0,0,0,0
133588058,98619295,1,0,0,0,0,0
134241933,381895351,4,0,1,0,0,0
135961356,343390116,1,0,0,0,0,0
136964823,174250896,1,0,0,0,0,0
137445864,54614250,1,0,0,0,0,0
138589540,334273800,1,0,0,0,0,0
139014412,5542670,1,0,0,0,0,0
140675168,246654477,1,0,0,0,0,0
141531335,386305605,1,0,0,0,0,0
116418,249976517,1,0,0,0,0,0
116418,369365813,1,0,0,0,0,0
134211,6491625,1,0,0,0,0,0
134211,96616269,1,0,0,0,0,0
182343,45734120,1,0,0,0,0,0
252270,74920973,1,0,0,0,0,0
257277,122241003,1,0,0,0,0,0
335949,46068043,1,0,0,0,0,0
335949,74816955,1,0,0,0,0,0
335949,269176955,1,0,0,0,0,0
335949,333403878,1,0,0,0,0,0
335949,357124826,1,0,0,0,0,0
412008,170281123,1,1,0,0,0,0
412008,328737239,1,0,0,0,0,0
447828,33885598,1,0,0,0,0,0
447828,81938285,1,0,0,0,0,0
511884,294085370,1,0,0,0,0,0
519693,219837759,1,0,0,0,0,0
519693,262799546,1,0,0,0,0,0
595845,76795725,1,0,0,0,0,0
595845,284695299,1,0,0,0,0,0
599436,195484315,1,0,0,0,0,0
599436,284268467,1,1,0,0,0,0
599436,332171877,2,1,0,0,0,0
599436,355688980,1,0,0,0,0,0
618258,180636251,1,0,0,0,0,0
618258,252272711,1,0,0,0,0,0
621654,235492098,1,0,0,0,0,0
621654,291142652,1,0,0,0,0,0
632631,104562260,1,0,0,0,0,0
1087279,264469913,1,0,0,0,0,0
1117078,99595384,1,0,0,0,0,0
1117078,207763544,1,0,0,0,0,0
1117078,224867203,1,0,0,0,0,0
1133104,10484850,1,0,0,0,0,0
1133104,344260924,1,0,0,0,0,0
1134976,349194130,1,0,0,0,0,0
1136287,287172816,1,0,0,0,0,0
1183516,33706404,1,1,0,0,0,0
1183516,127909062,1,0,0,0,0,0
1183516,146751871,1,0,0,0,0,0
1183516,247207359,1,0,0,0,0,0
1183516,293147753,1,0,0,0,0,0
1183516,341537955,1,0,0,0,0,0
1183516,376660706,1,0,0,0,0,0
1211491,239600824,1,0,0,0,0,0
1246228,122241003,1,0,0,0,0,0
1254859,43706826,1,0,0,0,0,0
1254859,292487219,1,0,0,0,0,0
1254859,296444968,1,0,0,0,0,0
1287220,106153710,1,0,0,0,0,0
1321831,109873069,1,0,0,0,0,0
1321831,122006821,1,0,0,0,0,0
1382821,131302350,1,0,0,0,0,0
1383268,101954856,1,0,0,0,0,0
1383895,114274078,1,0,0,0,0,0
1462804,242439539,3,0,1,0,0,0
1591612,265409856,1,0,0,0,0,0
1616533,273020077,1,0,0,0,0,0
1630489,151977172,1,0,0,0,0,0
1694224,86324620,1,0,0,0,0,0
1694224,109333755,1,0,0,0,0,0
1713217,863419,1,0,0,0,0,0
1713217,21734741,1,0,0,0,0,0
1804405,186370408,1,0,0,0,0,0
1804405,316555195,1,0,0,0,0,0
1833385,180263335,1,0,0,0,0,0
1903255,45830773,1,0,0,0,0,0
1903255,300691863,1,0,0,0,0,0
1953838,283574269,1,0,0,0,0,0
1953838,303144957,1,0,0,0,0,0
2137246,53513088,1,0,0,0,0,0
2177545,68958370,1,0,0,0,0,0
2213068,219100476,1,0,0,0,0,0
2271502,102689662,1,0,0,0,0,0
2281444,368178862,1,0,0,0,0,0
2361256,278589463,1,0,0,0,0,0
2437852,26836991,1,0,0,0,0,0
2437852,39523355,1,0,0,0,0,0
2437852,104913910,1,0,0,0,0,0
2437852,130994778,1,0,0,0,0,0
2440222,125199646,1,0,0,0,0,0
2440222,225476225,1,0,0,0,0,0
2454724,360557216,1,0,0,0,0,0
2464096,330877053,1,0,0,0,0,0
2473933,11455061,1,0,0,0,0,0
2473933,237132323,1,0,0,0,0,0
2473933,303058114,1,0,0,0,0,0
2490805,224747674,1,0,0,0,0,0
2522713,45584074,1,0,0,0,0,0
2652139,50226030,1,0,0,0,0,0
2652139,171035768,1,0,0,0,0,0
2676031,197266296,1,0,0,0,0,0
2860711,94590407,1,0,0,0,0,0
2925760,314953841,1,0,0,0,0,0
2961442,210710602,1,0,0,0,0,0
2961442,343745703,1,0,0,0,0,0
2962288,267065368,1,0,0,0,0,0
2984071,65240404,1,0,0,0,0,0
3011587,32739659,1,0,0,0,0,0
3033142,109112255,1,0,0,0,0,0
3080200,42845227,1,0,0,0,0,0
3102775,122801029,1,0,0,0,0,0
3140737,370898935,1,0,0,0,0,0
3285586,56945920,1,0,0,0,0,0
3285586,89079849,1,0,0,0,0,0
3285586,120213015,1,0,0,0,0,0
3285586,199920357,1,0,0,0,0,0
3285586,217100250,2,0,0,0,0,0
3285586,227023187,1,0,0,0,0,0
3285586,271799516,1,0,0,0,0,0
3285586,303377531,1,0,0,0,0,0
3285586,342564432,1,0,0,0,0,0
3285586,357486858,1,0,0,0,0,0
3296164,196628739,1,0,0,0,0,0
3320605,83074454,2,0,0,0,0,0
3320605,396123820,2,0,0,0,0,0
3376717,24703508,1,0,0,0,0,0
3376717,39303838,1,0,0,0,0,0
3376717,56738861,1,0,0,0,0,0
3376717,98629429,1,0,0,0,0,0
3376717,110071899,1,0,0,0,0,0
3376717,132171677,1,0,0,0,0,0
3376717,137439688,1,0,0,0,0,0
3376717,274798809,1,0,0,0,0,0
3376717,389380816,1,0,0,0,0,0
3382897,143128867,2,0,0,0,0,0
3387352,96242348,1,0,0,0,0,0
3387352,386068515,1,0,0,0,0,0
3408454,9819823,1,0,0,0,0,0
3408454,383465545,1,0,0,0,0,0
3421507,345498983,1,0,0,0,0,0
3433159,55010537,1,0,0,0,0,0
3433159,311238975,1,0,0,0,0,0
3433159,362540143,1,0,0,0,0,0
3438811,232534626,3,0,1,1,0,0
3590671,150823353,1,0,0,0,0,0
3633100,294018680,1,0,0,0,0,0
3745759,100906037,1,0,0,0,0,0
3745759,159720069,1,0,0,0,0,0
3788803,168932292,1,0,0,0,0,0
3797500,141327103,1,0,0,0,0,0
3797500,152009779,1,0,0,0,0,0
3883093,4490901,1,0,0,0,0,0
3883093,10088305,1,0,0,0,0,0
3883093,43498218,1,0,0,0,0,0
3906019,330221715,1,0,0,0,0,0
3906019,335438596,1,0,0,0,0,0
4045493,85906748,1,0,0,0,0,0
4045493,172250147,1,0,0,0,0,0
4087217,150125079,0,0,1,0,0,0
4113482,244596513,1,0,0,0,0,0
4121429,50558519,1,0,0,0,0,0
4121429,272714080,1,0,0,0,0,0
4239407,235104959,1,0,1,1,0,0
4328543,140792078,1,0,0,0,0,0
4328543,208382055,1,0,0,0,0,0
4338884,370009071,1,0,0,0,0,0
4459460,377448271,1,0,0,0,0,0
4501049,317185393,1,0,0,0,0,0
4537106,181849443,1,0,0,0,0,0
4547276,129382192,2,0,1,1,0,0
4547276,257067147,2,0,1,1,0,0
4564376,21421091,1,0,0,0,0,0
4564376,37771790,1,0,0,0,0,0
4564376,53451115,1,0,0,0,0,0
4564376,88936299,1,0,0,0,0,0
4564376,118525188,1,0,0,0,0,0
4564376,181630953,1,0,0,0,0,0
4564376,357665611,1,0,0,0,0,0
4634018,145511292,4,0,0,0,0,0
4651517,204906218,1,0,0,0,0,0
4651517,384629580,1,0,0,0,0,0
4693127,207527041,1,0,0,0,0,0
4702007,39444210,1,0,0,0,0,0
4843892,130131859,1,0,0,0,0,0
4843892,297690695,1,0,0,0,0,0
4860935,28260512,1,0,0,0,0,0
5008661,106152883,1,0,0,0,0,0
5098175,63404599,1,0,0,0,0,0
5118260,333114683,1,0,0,0,0,0
5166335,327610712,1,0,0,0,0,0
5193149,26550524,1,0,0,0,0,0
5193149,50783878,1,0,1,0,0,0
5193149,147956810,1,0,0,0,0,0
5193149,224935476,1,0,0,0,0,0
5208128,347216615,1,0,0,0,0,0
5311010,300146982,1,0,0,0,0,0
5352155,1724759,1,0,0,0,0,0
5360957,169102006,1,0,0,0,0,0
5360957,249976517,2,0,0,0,0,0
5371991,319363150,1,0,1,0,0,0
5419427,322537884,1,0,0,0,0,0
5436527,20701272,1,0,0,0,0,0
5436527,306955836,1,0,0,0,0,0
5436527,335525657,1,0,0,0,0,0
5436527,352489081,1,0,0,0,0,0
5544017,208236333,1,0,0,0,0,0
5553512,190909826,1,0,0,0,0,0
5596709,77492013,1,0,0,0,0,0
5610752,330617555,1,0,0,0,0,0
5708087,106502419,1,0,0,0,0,0
5708087,130017727,1,0,0,0,0,0
5708087,235719551,1,0,0,0,0,0
5791682,23529910,1,0,0,0,0,0
5791682,194130813,1,0,0,0,0,0
5818655,355239828,1,0,0,0,0,0
5922326,199776260,1,0,0,0,0,0
5929898,254266946,1,0,0,0,0,0
6044438,299963714,1,0,0,0,0,0
6057182,5531487,1,0,0,0,0,0
6091952,6856228,1,0,0,0,0,0
6096959,173535800,1,0,0,0,0,0
6107777,26657748,1,0,0,0,0,0
6107777,186154377,1,0,0,0,0,0
6272609,365319672,1,0,0,0,0,0
6299456,132533259,1,0,0,0,0,0
6299456,265122669,1,0,0,0,0,0
6337658,62780053,1,0,0,0,0,0
6337658,328434102,1,0,0,0,0,0
6337658,396236061,1,0,0,0,0,0
6391361,164260648,1,0,0,0,0,0
6401657,71360641,1,0,0,0,0,0
6441728,112493409,1,0,0,0,0,0
6441728,124864458,1,0,0,0,0,0
6496253,313891623,1,0,0,0,0,0
6500849,67272668,1,0,0,0,0,0
6534626,293594279,1,0,0,0,0,0
10038384,39622653,1,0,0,0,0,0
10038384,144528611,1,0,0,0,0,0
10071111,107934689,1,0,0,0,0,0
10071111,374071298,1,0,0,0,0,0
10095384,120742613,1,0,0,0,0,0
10158495,188682010,1,0,0,0,0,0
10161435,42875749,1,0,1,0,0,0
10161435,175957535,1,0,0,0,0,0
10169814,84081013,1,0,0,0,0,0
10238478,263097266,2,0,0,0,0,0
10289925,268183257,1,0,0,0,0,0
10289925,284509201,1,0,0,0,0,0
10357743,41832001,1,0,0,0,0,0
10357743,126047673,1,0,0,0,0,0
10357743,351575574,1,0,0,0,0,0
10405659,160977723,1,0,0,0,0,0
10492218,284646804,1,0,0,0,0,0
10619760,250800793,5,0,0,0,0,0
10672143,341126468,1,0,0,0,0,0
10684992,336299105,1,0,0,0,0,0
10710516,184666523,1,0,0,0,0,0
10713699,125010313,1,0,0,0,0,0
10713699,203873911,1,0,0,0,0,0
10713699,363046515,1,0,0,0,0,0
10749927,13682717,1,0,0,0,0,0
10799199,262021651,1,0,0,0,0,0
10874175,172501,1,0,0,0,0,0
10874175,51186451,1,0,0,0,0,0
10874175,355879811,1,1,0,0,0,0
10935918,115851820,2,0,0,0,0,0
10935918,257206452,1,0,0,0,0,0
10935918,262234989,1,0,0,0,0,0
10935918,386068515,1,0,0,0,0,0
11026029,170956101,1,0,0,0,0,0
11225904,335606481,1,0,0,0,0,0
11229381,92277546,1,0,1,0,0,0
11250837,387251211,1,0,0,0,0,0
11250837,397581939,1,0,0,0,0,0
11293311,102488950,2,0,0,0,0,0
11293311,347033813,1,0,0,0,0,0
11293311,386736057,1,0,0,0,0,0
11399448,13363588,1,0,0,0,0,0
11463048,184418300,1,1,0,0,0,0
11465955,16622535,1,0,0,0,0,0
11525370,229817705,1,0,0,0,0,0
11525370,241753001,1,0,0,1,0,0
11525370,245257920,1,0,0,0,0,0
11525370,301349260,1,0,0,0,0,0
11525370,338157173,4,0,1,1,0,0
11636385,174178790,1,0,0,0,0,0
11683044,6334027,1,0,0,0,0,0
11683044,214605223,1,0,0,0,0,0
11851299,378505512,1,0,0,0,0,0
11883765,264469913,1,0,1,0,0,0
11883765,334393892,1,0,0,0,0,0
11883765,339318356,1,0,0,0,0,0
11884230,140473008,1,0,0,0,0,0
11962560,320377829,1,0,0,0,0,0
11962560,376603057,1,0,0,0,0,0
12000654,201822514,1,0,0,0,0,0
12004416,89864030,1,0,0,0,0,0
12014985,73946032,1,0,0,0,0,0
12084843,136215328,1,0,0,0,0,0
12089679,96616324,5,0,2,1,0,0
12089679,177029056,1,0,0,0,0,0
12089679,270635180,1,0,0,0,0,0
12094728,256015713,1,0,0,0,0,0
12133452,288907838,1,0,0,0,0,0
12137670,258583,1,0,0,0,0,0
12137670,195684081,1,0,0,0,0,0
12137670,204377239,1,0,0,0,0,0
12178986,47795371,1,0,0,0,0,0
12183066,27497105,1,0,0,0,0,0
12183066,124370395,1,0,0,0,0,0
12275499,151272323,1,0,0,0,0,0
12328098,320061886,1,0,0,0,0,0
12350817,89178385,1,0,0,0,0,0
12350817,281038976,1,0,0,0,0,0
12361452,34372993,2,0,2,0,0,0
12409914,45305429,1,0,0,0,0,0
12409914,64303450,1,0,0,0,0,0
12409914,108309055,1,0,0,0,0,0
12409914,371861044,1,0,0,0,0,0
12409914,383982257,1,0,0,0,0,0
12465879,84141319,1,0,1,0,0,0
12473103,197743223,1,0,0,0,0,0
12506484,174184574,1,0,0,0,0,0
12506484,384097863,1,0,0,0,0,0
12523584,7548018,1,0,0,0,0,0
12523584,381965221,1,0,0,0,0,0
12523584,404467510,1,0,0,0,0,0
12584973,137176861,1,0,0,0,0,0
12584973,329880705,1,0,0,0,0,0
12606312,159449373,1,0,0,0,0,0
12661032,16836123,1,0,0,0,0,0
12661032,99348528,1,0,0,0,0,0
12661032,242102988,1,0,0,0,0,0
12661032,257122755,1,0,0,0,0,0
12661032,299979612,1,0,0,0,0,0
12684003,145011627,1,0,0,0,0,0
12712320,17892472,1,0,0,0,0,0
12712320,197918628,1,0,0,0,0,0
12712320,337825548,1,0,0,0,0,0
12759393,149985341,1,0,0,0,0,0
12759393,174972175,1,0,0,0,0,0
12759393,311239928,1,0,0,0,0,0
12821283,224372891,1,0,0,0,0,0
12821283,354190704,1,0,0,0,0,0
12821283,396749322,1,0,0,0,0,0
12842772,90503251,1,0,0,0,0,0
12853122,113933342,1,0,0,0,0,0
12952941,88449872,1,0,0,0,0,0
12952941,294412246,1,0,0,0,0,0
12952941,303713964,1,0,0,0,0,0
12952941,390270057,1,0,0,0,0,0
13060950,291055981,1,0,0,0,0,0
13078473,301251151,2,0,0,0,0,0
13088586,293120854,1,0,0,0,0,0
13108842,390239564,1,0,0,0,0,0
13131039,177225197,1,0,1,0,0,0
13171338,311492420,1,0,0,0,0,0
13220916,385063413,1,0,0,0,0,0
13254123,90395886,1,0,0,0,0,0
13254123,158039574,2,0,0,0,0,0
13254123,166822449,3,0,1,0,0,0
13324221,124306197,1,0,0,0,0,0
13324221,387366864,1,0,0,0,0,0
13332282,96593118,1,0,0,0,0,0
13344675,376859454,1,0,0,0,0,0
13355823,363790403,1,0,0,0,0,0
13391790,316061120,1,0,0,0,0,0
13458264,347808105,1,0,0,0,0,0
13461432,248236603,1,0,0,0,0,0
13463370,350734267,1,0,0,0,0,0
13465821,315229972,1,0,0,0,0,0
13505790,51416086,1,0,0,0,0,0
13505790,207605283,1,0,0,0,0,0
13505790,343611241,1,0,0,0,0,0
13519095,88288120,1,0,0,0,0,0
13559508,44336405,1,0,0,0,0,0
13670451,173774707,1,0,0,0,0,0
13672161,228566868,1,0,0,0,0,0
13698828,114385212,1,0,0,0,0,0
13698828,114869952,1,1,0,0,0,0
13698828,126737493,1,0,0,0,0,0
13698828,195029986,1,0,0,0,0,0
13739091,45677480,1,0,0,0,0,0
13745955,121894359,1,0,0,0,0,0
13745955,129060297,1,0,0,0,0,0
13745955,337097032,1,0,0,0,0,0
13750605,354971190,1,0,0,0,0,0
13762428,180398507,1,0,0,0,0,0
13773861,91155653,1,0,0,0,0,0
13773861,369091718,1,0,0,0,0,0
13827819,15825864,1,0,0,0,0,0
13827819,256533808,1,0,0,0,0,0
13827819,385170809,1,1,0,0,0,0
13855554,210505630,1,0,0,0,0,0
13855554,314841093,1,0,0,0,0,0
13872483,16143645,1,0,0,0,0,0
13872483,247612343,1,0,0,0,0,0
13872483,362248942,1,0,0,0,0,0
13908381,217429775,3,0,1,0,0,0
13950984,249927877,1,0,0,0,0,0
13956684,32995949,1,0,0,0,0,0
13956684,176275806,1,0,0,0,0,0
13956684,236599495,1,0,0,0,0,0
14101023,14895553,1,0,0,0,0,0
14185440,391434233,1,0,0,0,0,0
14243697,151989568,1,0,0,0,0,0
14259300,36535545,1,0,0,0,0,0
14259300,108583933,1,1,0,0,0,0
14259300,273844509,1,0,0,0,0,0
