user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
1616533,263197682,1,0,0,0,0,0
1653688,119244807,3,1,0,0,0,0
1903255,86783751,1,0,0,0,0,0
1953838,15604509,1,0,0,0,0,0
2069029,343072184,1,0,0,0,0,0
2137246,214249526,1,0,1,0,0,0
2158792,396395306,1,0,0,0,0,0
2292421,11976778,1,0,0,0,0,0
2354668,4165688,1,0,0,0,0,0
2354668,361036440,1,0,0,0,0,0
2361256,326434212,1,0,0,0,0,0
2401738,126882997,1,0,0,0,0,0
2437852,22633609,1,0,1,0,0,0
2440222,5640262,1,1,0,0,0,0
2440222,140146797,1,0,0,0,0,0
2454724,57698206,1,0,0,0,0,0
2473933,115066634,1,0,0,0,0,0
2522713,123291816,1,0,0,0,0,0
2652139,96107502,2,0,0,0,0,0
2759995,299202330,1,0,0,0,0,0
2785735,362851274,1,0,0,0,0,0
2903578,145178431,1,0,0,0,0,0
2925760,216625160,1,0,0,0,0,0
2961442,103703218,1,0,0,0,0,0
2961442,364998478,1,0,0,0,0,0
3011587,143868219,1,0,0,0,0,0
3037702,176828445,1,0,0,0,0,0
3037702,370989042,1,0,0,0,0,0
3102775,226952601,1,0,0,0,0,0
3118588,330576056,1,0,0,0,0,0
3138433,326798735,1,0,0,0,0,0
3151543,127388204,1,0,0,0,0,0
3151543,248173521,1,0,0,0,0,0
3285586,136269849,1,0,0,0,0,0
3320605,34614168,1,0,1,0,0,0
3320605,98200275,1,0,0,0,0,0
3320605,164832893,1,0,0,0,0,0
3320605,188200853,1,0,0,0,0,0
3320605,385327286,1,0,0,0,0,0
3376717,6430052,1,0,0,0,0,0
3376717,16362858,1,0,0,0,0,0
3376717,21302441,2,0,0,0,0,0
3376717,55799086,1,0,0,0,0,0
3376717,79458119,1,0,0,0,0,0
3376717,180946605,1,0,0,0,0,0
3376717,192202332,1,0,0,0,0,0
3376717,206577481,1,0,0,0,0,0
3376717,245441140,1,0,0,0,0,0
3376717,254360280,1,0,0,0,0,0
3376717,332081861,1,0,0,0,0,0
3387352,19426428,2,0,1,1,0,0
3387352,343575196,1,0,0,0,0,0
3745759,111298091,1,0,0,0,0,0
3797500,32429668,1,0,0,0,0,0
3797500,383903195,1,1,0,0,0,0
3883093,356505296,1,0,0,0,0,0
3906019,11366159,1,0,0,0,0,0
3906019,179518745,1,0,0,0,0,0
3974224,144175262,1,0,0,0,0,0
4045493,242990714,1,0,0,0,0,0
4050770,187070581,1,0,0,0,0,0
4113482,390319571,1,0,1,0,0,0
4182818,162039800,1,0,0,0,0,0
4209278,218422286,1,0,0,0,0,0
4209278,220399201,1,0,0,0,0,0
4210565,150144538,1,0,0,0,0,0
4239407,321177847,3,0,0,0,0,0
4328543,30749393,1,0,0,0,0,0
4365869,380328356,1,0,0,0,0,0
4459460,155985932,1,0,0,0,0,0
4472513,144347792,1,0,0,0,0,0
4528865,25379562,1,0,0,0,0,0
4537106,322506997,1,0,0,0,0,0
4611845,182182859,1,0,0,0,0,0
4651517,169160259,1,0,0,0,0,0
4655906,111755024,1,0,0,0,0,0
4655906,231259301,1,0,0,0,0,0
4655906,334183330,1,0,0,0,0,0
4693127,6625978,2,0,1,0,0,0
4693127,323056485,0,0,1,0,0,0
5008661,206802444,1,0,0,0,0,0
5065205,39097556,1,0,0,0,0,0
5069081,316926720,1,0,0,0,0,0
5193149,220698322,1,1,0,0,0,0
5295542,386930332,1,0,1,0,0,0
5296388,305653094,1,0,0,0,0,0
5305268,96037455,1,0,0,0,0,0
5305268,178637005,1,0,0,0,0,0
5331293,39978513,1,0,0,0,0,0
5352155,186992348,1,0,0,0,0,0
5352155,221317513,1,0,0,0,0,0
5357789,401179681,1,0,0,0,0,0
5419427,161458821,1,0,0,0,0,0
5436527,59677447,2,0,1,0,0,0
5436527,361612157,1,0,1,0,0,0
5553512,398212015,1,0,0,0,0,0
5573396,306012457,1,0,0,0,0,0
5579495,191722055,1,0,0,0,0,0
5599511,400334821,1,0,0,0,0,0
5611199,306806718,1,0,0,0,0,0
5662874,132778511,2,0,0,0,0,0
5708087,172294537,1,0,0,0,0,0
5708087,196986195,1,0,0,0,0,0
5778173,35768780,1,1,0,0,0,0
5778173,50432566,1,0,0,0,0,0
5791682,293837716,1,0,0,0,0,0
5922326,57929776,1,0,0,0,0,0
5922326,294312180,1,0,0,0,0,0
6044438,318117362,1,0,0,0,0,0
6044438,351639401,1,0,0,0,0,0
6046148,16119491,1,0,0,0,0,0
6046148,327095610,1,1,0,0,0,0
6082286,104943710,1,0,0,0,0,0
6111410,57236895,1,0,0,0,0,0
6111410,200577719,2,0,0,0,0,0
6135455,215529866,1,0,0,0,0,0
6264206,43295878,2,0,0,0,0,0
6317831,53560657,1,0,0,0,0,0
6336014,105181331,1,0,0,0,0,0
6337658,11671736,1,0,1,0,0,0
6337658,101243636,1,0,0,0,0,0
6357161,368722459,1,0,0,0,0,0
6496253,100238778,1,0,0,0,0,0
6496253,104265245,1,0,0,0,0,0
6524912,204186217,1,0,0,0,0,0
10071111,261225926,1,0,0,0,0,0
10130403,354382850,1,0,0,0,0,0
10169814,250249097,1,0,0,0,0,0
10357743,308509863,1,1,0,0,0,0
10471185,15698015,1,0,0,0,0,0
10659204,108604841,1,0,0,0,0,0
10710516,155580935,3,0,0,1,0,0
10749927,284794761,1,0,0,0,0,0
10799199,305096842,1,0,0,0,0,0
10832109,186594575,2,0,1,0,0,0
10874175,289549481,1,0,0,0,0,0
10874175,307071234,1,0,0,0,0,0
10935918,118947995,1,0,0,0,0,0
10935918,127573156,1,0,0,0,0,0
10935918,130237505,1,0,0,0,0,0
10935918,225326529,1,0,0,0,0,0
10935918,240729358,1,0,0,0,0,0
10935918,270325627,1,0,0,0,0,0
11026029,59188239,1,0,1,0,0,0
11225904,33807929,1,0,0,0,0,0
11250837,86788936,1,0,0,0,0,0
11273694,61875265,1,0,0,0,0,0
11324526,183337242,1,0,0,0,0,0
11391297,292523759,1,0,0,0,0,0
11399448,194561026,1,0,0,0,0,0
11448627,189675256,1,0,0,0,0,0
11463048,146363257,1,1,0,0,0,0
11502912,125593389,1,0,0,0,0,0
11525370,13567943,1,0,0,0,0,0
11525370,14971736,1,0,0,0,0,0
11525370,135624116,1,0,0,0,0,0
11525370,225201940,1,0,0,0,0,0
11525370,392012848,1,0,0,0,0,0
11683044,66817154,1,0,0,0,0,0
11774061,135629318,1,0,0,0,0,0
11896281,1487277,1,0,0,0,0,0
11910210,50485767,1,0,1,0,0,0
11910210,180035915,1,0,0,0,0,0
11910210,363822281,1,0,0,0,0,0
11962560,206868733,1,0,0,0,0,0
11962560,317691012,1,0,1,0,0,0
12133452,128986231,1,0,0,0,0,0
12183066,285250693,1,0,0,0,0,0
12276534,277689966,1,0,0,0,0,0
12308613,111574908,1,0,0,0,0,0
12328098,241931720,1,0,0,0,0,0
12346233,245003931,1,0,0,0,0,0
12361452,30204900,1,0,0,0,0,0
12361452,113385408,1,0,0,0,0,0
12361452,120428413,1,0,1,0,0,0
12361452,171701625,1,0,0,0,0,0
12361452,237908618,1,0,0,0,0,0
12361452,251718887,1,0,1,0,0,0
12361452,307444587,1,0,1,0,0,0
12361452,364261416,2,0,2,0,0,0
12361452,391962011,1,0,0,0,0,0
12409914,24887745,1,0,0,0,0,0
12409914,50037207,1,0,0,0,0,0
12409914,113885157,1,0,0,0,0,0
12409914,160836739,1,0,0,0,0,0
12409914,198428723,1,0,0,0,0,0
12409914,273948390,1,0,0,0,0,0
12409914,388270026,1,0,0,0,0,0
12473103,87030081,2,0,0,0,0,0
12496131,318768288,1,0,0,0,0,0
12506484,32510741,1,0,0,0,0,0
12506484,104068274,1,0,0,0,0,0
12506484,226015730,1,0,0,0,0,0
12523584,121223115,1,0,1,0,0,0
12523584,269008770,1,0,0,0,0,0
12546384,298342242,1,0,0,0,0,0
12578052,149591970,1,0,0,0,0,0
12599142,123265748,1,0,0,0,0,0
12679125,5862547,1,0,0,0,0,0
12712320,8001245,1,0,0,0,0,0
12712320,136074463,1,0,0,0,0,0
12712320,173817063,1,0,0,0,0,0
12712320,305943606,1,0,0,0,0,0
12712320,373122842,1,0,0,0,0,0
12759393,314221163,1,1,0,0,0,0
12821283,208679379,1,0,0,0,0,0
12821283,268488417,1,0,0,0,0,0
12842772,32575757,1,0,0,0,0,0
12952941,14902551,1,0,0,0,0,0
12952941,36517573,1,0,0,0,0,0
12952941,230081930,1,0,0,0,0,0
12952941,305861806,1,0,0,0,0,0
12952941,361524558,1,0,0,0,0,0
13108842,391781575,1,0,0,0,0,0
13254123,61099896,1,0,0,0,0,0
13254123,377579702,1,0,0,0,0,0
13332282,180265252,1,0,0,0,0,0
13362810,213730444,1,0,0,0,0,0
13362810,298906254,1,0,0,0,0,0
13379868,138232631,1,0,0,0,0,0
13388964,17677955,1,0,0,0,0,0
13454616,191375871,2,0,0,0,0,0
13698828,115435140,1,0,0,0,0,0
13709817,80964067,1,0,0,0,0,0
13717878,99194411,1,0,0,0,0,0
13745955,49210623,1,0,0,0,0,0
13745955,307067774,1,0,0,0,0,0
13762428,174051736,1,0,0,0,0,0
13787337,136052002,1,0,0,0,0,0
13827819,290301657,1,0,0,0,0,0
13855554,160428406,1,0,0,0,0,0
13863159,182816496,1,0,0,0,0,0
13872483,200815353,1,0,0,0,0,0
13908381,125695683,1,0,0,0,0,0
13956684,150996707,1,0,0,0,0,0
13956684,234621900,1,0,0,0,0,0
13956684,247283106,1,0,0,0,0,0
13956684,403453726,1,0,0,0,0,0
14094024,327375167,0,0,1,0,0,0
14199942,353376537,1,0,0,0,0,0
14259300,111294848,1,1,0,0,0,0
14259300,265502225,1,0,0,0,0,0
14259300,356298446,1,1,0,0,0,0
14281659,93303706,1,0,0,0,0,0
14281659,116810108,1,0,0,0,0,0
14464101,145434457,1,0,0,0,0,0
14464101,217228290,1,1,0,0,0,0
14528685,264917490,1,0,0,0,0,0
14605371,108611942,1,0,0,0,0,0
14648796,21493792,1,0,0,0,0,0
14695090,121885358,1,0,0,0,0,0
14695090,171674027,1,0,0,0,0,0
14948923,148701410,4,0,1,1,0,0
14953060,329680480,1,0,0,0,0,0
14969215,122541703,1,0,0,0,0,0
15020647,78242658,1,0,0,0,0,0
15020647,190131379,1,0,0,0,0,0
15020647,275417848,1,0,0,0,0,0
15020647,333537127,1,0,0,0,0,0
15097678,366320763,1,0,0,0,0,0
15100858,380524365,1,0,0,0,0,0
15129529,388998815,1,0,0,0,0,0
15212908,110284665,1,0,0,0,0,0
15212908,247951082,1,0,0,0,0,0
15212908,272169597,1,0,0,0,0,0
15212908,315080538,2,0,0,0,0,0
15280372,255590533,1,0,0,0,0,0
15280372,343006991,1,0,0,0,0,0
15303982,236005993,1,0,0,0,0,0
15314902,96801371,1,0,0,0,0,0
15314902,110813048,1,0,0,0,0,0
15389083,222895681,1,0,0,0,0,0
15444784,44733091,1,0,0,0,0,0
15459124,186972750,1,0,0,0,0,0
15486736,183217594,1,0,0,0,0,0
15486736,360435662,1,0,0,0,0,0
15575017,81325570,1,0,0,0,0,0
15575017,170027010,1,0,0,0,0,0
15575017,272212186,1,0,0,0,0,0
15575017,374286625,2,0,0,0,0,0
15603562,329683707,1,0,0,0,0,0
15638527,125660102,1,0,0,0,0,0
15670219,346021590,1,0,0,0,0,0
15670219,349303767,1,0,0,0,0,0
15732142,344294537,1,0,0,0,0,0
15767905,331215168,1,0,0,0,0,0
15811489,95802987,1,0,0,0,0,0
15811489,159332730,1,0,0,0,0,0
15898822,192909075,1,0,0,0,0,0
15915535,262223247,1,0,0,0,0,0
15925648,195319229,1,0,0,0,0,0
16004392,243014811,1,0,0,0,0,0
16048282,331405540,1,0,0,0,0,0
16048282,354935895,1,0,0,0,0,0
16088923,260793453,1,0,0,0,0,0
16088923,281614400,1,0,0,0,0,0
16195777,83213753,1,0,0,0,0,0
16195777,139553178,1,0,0,0,0,0
16195777,197492821,1,0,0,0,0,0
16195777,197553508,1,0,0,0,0,0
16195777,258605992,1,0,1,1,0,0
16195777,363928385,1,0,0,0,0,0
16195777,402205217,1,0,0,0,0,0
16266511,176728507,1,0,0,0,0,0
16266511,388682706,1,0,0,0,0,0
16300951,156972597,1,0,0,0,0,0
16331983,13017276,1,0,0,0,0,0
16334101,992748,1,0,0,0,0,0
16334101,58070260,2,0,0,0,0,0
16334101,135693950,1,0,0,0,0,0
16334101,166947720,1,0,0,0,0,0
16334101,207809998,2,0,0,0,0,0
16334101,322427602,1,0,0,0,0,0
16334101,341655243,1,0,0,0,0,0
16334101,395193127,1,0,0,0,0,0
16403335,392619206,3,0,1,0,0,0
16447225,35801347,1,0,0,0,0,0
16530262,156862422,1,0,0,0,0,0
16640830,128353284,1,0,0,0,0,0
16640830,394365074,1,0,0,0,0,0
16698082,140486558,1,0,0,0,0,0
16701091,152948564,1,0,0,0,0,0
16701091,225968250,1,0,0,0,0,0
16715536,110025908,1,0,1,0,0,0
16829752,338724216,1,0,0,0,0,0
16891801,144795143,1,0,0,0,0,0
16974739,90483500,1,0,0,0,0,0
16974739,256895305,1,0,0,0,0,0
16974739,271420291,1,0,0,0,0,0
17006539,238821552,1,0,0,0,0,0
17051374,25812004,1,0,0,0,0,0
17070982,339976660,1,0,0,0,0,0
17201854,48170543,2,0,0,0,0,0
17219776,192682796,1,0,0,0,0,0
17219776,264699476,1,0,0,0,0,0
17259847,286994359,1,0,0,0,0,0
17270449,263106000,2,0,0,0,0,0
17307610,213348552,2,0,0,0,0,0
17307610,218421140,1,0,0,0,0,0
17411110,354382850,1,0,0,0,0,0
17447548,52031711,1,0,0,0,0,0
17467051,303713964,1,0,0,0,0,0
17479444,46851773,2,0,0,0,0,0
17479444,51350006,1,0,0,0,0,0
17482213,187098012,1,0,0,0,0,0
17482213,252732946,3,0,0,0,0,0
17504389,362190845,1,0,0,0,0,0
17504389,364529896,1,0,0,0,0,0
17562880,94925302,1,0,0,0,0,0
17562880,311291670,1,0,0,0,0,0
17652577,339809943,1,0,0,0,0,0
17703067,30922334,1,0,0,0,0,0
17703067,51353323,1,0,0,0,0,0
17703067,186981003,1,0,0,0,0,0
17703067,257026062,1,0,0,0,0,0
17893492,101984666,1,0,0,0,0,0
17906191,335472037,1,0,0,0,0,0
17923234,318329188,1,0,0,0,0,0
17940106,255449708,1,0,0,0,0,0
17947678,290303821,2,0,0,1,0,0
17968996,141129935,1,0,0,0,0,0
18034996,51170432,1,0,0,0,0,0
18035062,147998528,1,0,0,0,0,0
18037570,158883725,1,0,0,0,0,0
18060907,3326581,1,0,0,0,0,0
18060907,49496595,1,0,0,0,0,0
18060907,213525414,1,0,0,0,0,0
18060907,288021710,1,0,1,0,0,0
18119035,21540020,1,0,0,0,0,0
18119035,104888069,1,0,0,0,0,0
18151753,300957788,1,0,0,0,0,0
18176035,26051544,1,0,0,0,0,0
18176035,53276387,1,0,0,0,0,0
18176035,105088772,1,0,0,0,0,0
18176035,161812721,1,0,0,0,0,0
18176035,318603680,1,0,0,0,0,0
18226858,66277095,1,0,0,0,0,0
18246133,289863784,1,0,0,0,0,0
18291310,335416992,1,0,0,0,0,0
18315196,376512733,1,0,0,0,0,0
18382879,135514474,1,0,1,0,0,0
18387106,70059205,1,0,0,0,0,0
18387106,142934033,1,0,0,0,0,0
18387106,238815096,1,0,0,0,0,0
18387106,295595863,1,0,0,0,0,0
18408892,3892822,1,0,0,0,0,0
18444517,232827596,1,0,0,0,0,0
18484873,144261807,1,0,0,0,0,0
18496468,231412443,1,0,1,0,0,0
18503239,159716308,1,0,0,0,0,0
18628090,270325627,1,0,0,0,0,0
18797311,191915055,1,0,0,0,0,0
18818014,173232826,1,0,0,0,0,0
18832198,150859418,1,0,0,0,0,0
18832198,214843801,1,0,0,0,0,0
18832198,268747208,1,0,0,0,0,0
18885982,28353028,1,0,0,0,0,0
18885982,69945511,1,0,0,0,0,0
18959614,48136223,1,0,0,0,0,0
19000534,394273457,1,0,0,0,0,0
19006633,287355148,1,0,0,0,0,0
19006633,315643365,1,1,0,0,0,0
19147834,1106286,1,0,0,0,0,0
19147834,65482073,1,0,0,0,0,0
19147834,127252795,1,0,0,0,0,0
19147834,286064059,1,0,0,0,0,0
19147834,335111882,1,0,0,0,0,0
19158241,156158383,1,0,0,0,0,0
19231466,321217889,1,0,0,0,0,0
19231637,259665572,1,0,0,0,0,0
19371422,54240512,1,0,0,0,0,0
19371422,391815383,1,0,0,0,0,0
19402409,19426656,1,0,0,0,0,0
19411562,291908056,1,0,0,0,0,0
19467218,103988592,1,0,0,0,0,0
19467218,172230400,1,0,0,0,0,0
19498877,148751656,1,0,0,0,0,0
19498877,272505646,1,0,0,0,0,0
19498877,322856611,1,0,0,0,0,0
19498877,345169701,1,0,0,0,0,0
19498877,366581248,1,0,0,0,0,0
19518962,377490168,1,0,0,0,0,0
19531274,294152234,1,0,0,0,0,0
19531844,37235342,3,1,0,0,0,0
19531844,181457616,1,0,0,0,0,0
19531844,349625773,1,0,0,0,0,0
19542023,185210575,1,0,0,0,0,0
19560539,322550910,1,0,0,0,0,0
19620923,403867251,1,0,0,0,0,0
19713422,287024276,1,0,0,0,0,0
19713422,336876538,1,0,0,0,0,0
19725815,154289874,1,0,0,0,0,0
19725815,296819152,1,0,0,0,0,0
19725815,302005262,1,0,0,0,0,0
19725815,312187419,1,0,0,0,0,0
19725815,327708332,1,0,0,0,0,0
19807337,362012021,1,0,0,0,0,0
19891778,20806308,1,0,0,0,0,0
19891778,148669029,1,0,0,0,0,0
19891778,159755743,1,0,0,0,0,0
19891778,206076700,1,0,0,0,0,0
20007624,198452618,1,0,0,0,0,0
20020563,57696216,1,0,0,0,0,0
20026092,65676534,1,0,0,0,0,0
20026092,384298476,1,0,0,0,0,0
20055585,158287649,1,0,0,0,0,0
20055585,256500562,1,0,0,0,0,0
20176560,41832001,1,0,0,0,0,0
20218980,391883450,1,0,0,0,0,0
20262666,359030669,1,0,0,0,0,0
20306397,116091619,1,0,0,0,0,0
20428959,327377190,1,0,0,0,0,0
20464299,15953507,2,1,0,0,0,0
20464299,24903640,1,0,0,0,0,0
20464299,240042996,1,0,0,0,0,0
20549991,4019265,1,0,0,0,0,0
20549991,6046107,1,0,0,0,0,0
20557197,56679409,1,0,0,0,0,0
20612499,161157472,1,0,1,0,0,0
20625129,124243921,1,0,0,0,0,0
20625528,387051714,1,0,0,0,0,0
20656389,3998785,1,0,0,0,0,0
20667936,378195260,1,0,0,0,0,0
20670591,82325497,1,0,1,0,0,0
20670591,143054991,1,0,0,0,0,0
20670591,207217434,1,0,0,0,0,0
20670591,331618405,1,0,0,0,0,0
20678571,38880700,1,0,0,0,0,0
20714892,177273760,1,0,0,0,0,0
20714892,290509714,1,0,1,1,0,0
20714892,322560624,2,0,0,0,0,0
20714892,338989531,1,0,0,0,0,0
20716944,364267277,2,1,0,0,0,0
20817447,344188251,1,0,0,0,0,0
20817447,360410516,1,0,0,0,0,0
20855466,258056952,1,0,0,0,0,0
20864391,224767279,1,0,0,0,0,0
20899983,222384410,1,0,0,0,0,0
20908806,82679262,1,0,0,0,0,0
20908806,105734133,1,0,0,0,0,0
20908806,200867098,1,0,0,0,0,0
20908806,340106928,1,0,0,0,0,0
20908806,359271292,1,0,0,0,0,0
20908806,372273133,1,0,0,0,0,0
20913171,199576817,1,0,0,0,0,0
20940726,332508191,1,0,0,0,0,0
20942892,244162791,1,0,0,0,0,0
20948592,170273412,1,0,0,0,0,0
20988891,156949327,1,0,0,0,0,0
20995080,296287915,1,0,0,0,0,0
21021180,255006347,1,0,0,0,0,0
21021180,372259285,1,0,0,0,0,0
21021351,169350462,1,0,0,0,0,0
21021351,343611241,1,0,0,0,0,0
21073473,338184813,1,0,0,0,0,0
21150330,72866311,1,0,1,0,0,0
21150330,290505394,1,0,0,0,0,0
21150330,336573496,1,0,1,0,0,0
21212349,296799255,1,0,0,1,0,0
21220200,139869902,1,0,0,0,0,0
21233838,314903844,1,0,0,0,0,0
21265164,404327555,1,0,0,0,0,0
21279609,197088733,1,0,0,0,0,0
21279609,222237930,1,0,0,0,0,0
21279609,283873713,1,0,0,0,0,0
21279609,294891717,1,0,0,0,0,0
21326166,104684243,1,0,1,0,0,0
21326166,290877955,1,0,0,0,0,0
21326166,320996741,1,0,0,0,0,0
21326166,354493093,1,0,0,0,0,0
21348120,228924052,1,0,0,0,0,0
21506490,148823079,1,0,0,0,0,0
21605226,153312117,1,0,0,0,0,0
21628254,61160524,1,0,0,0,0,0
21633531,338731541,3,0,0,1,0,0
21696003,72515404,1,0,0,0,0,0
21788208,317324324,1,0,0,0,0,0
21793713,263451639,1,0,0,0,0,0
21902688,154604572,1,0,0,0,0,0
21950211,225232198,1,0,0,0,0,0
22018449,9845340,1,0,0,0,0,0
22094658,78176391,1,0,0,0,0,0
22099113,136287042,2,0,1,0,0,0
22099113,204060410,1,0,0,0,0,0
22104801,170463454,1,0,0,0,0,0
22118106,143443140,1,0,0,0,0,0
22177044,139669829,1,0,0,0,0,0
22194714,10499428,1,1,0,0,0,0
22221198,22862995,1,0,0,0,0,0
22221198,110212155,1,0,0,0,0,0
22270536,299177771,1,0,0,0,0,0
22276293,128530499,1,0,1,1,0,0
22329006,266887051,1,0,0,0,0,0
22346790,98619295,1,0,0,0,0,0
22346790,157538810,1,0,0,0,0,0
22363890,387766597,1,0,0,0,0,0
22380591,389574644,1,0,0,0,0,0
22388571,281074675,1,0,0,0,0,0
22422783,85587233,1,0,0,0,0,0
22422783,171596288,1,0,0,0,0,0
22447464,97044767,1,0,0,0,0,0
22489473,196518058,2,0,0,0,0,0
22514589,152981495,1,0,0,0,0,0
22515624,144528611,1,0,0,0,0,0
22631517,360405474,1,0,0,0,0,0
22663242,102461793,1,0,0,0,0,0
22711728,166734985,1,0,0,0,0,0
22711728,193507654,1,0,0,0,0,0
22732248,170831857,1,0,0,0,0,0
22748289,214897777,1,0,0,0,0,0
22757727,151904702,1,0,0,0,0,0
22757727,308624718,1,0,0,0,0,0
22757727,318839862,1,0,0,0,0,0
22757727,347906472,1,0,0,0,0,0
22826938,388637483,1,0,0,0,0,0
22926481,162561317,1,1,0,0,0,0
22936993,171358818,1,0,0,0,0,0
22941073,170014164,1,0,0,0,0,0
22941073,196119695,1,0,0,0,0,0
23005111,291690827,1,1,0,0,0,0
23010598,179842595,2,0,0,0,0,0
23010598,358752318,1,0,0,0,0,0
23182222,137863783,2,0,1,0,0,0
23182222,141070680,1,0,0,0,0,0
23192962,371340199,1,0,0,0,0,0
23205661,65338126,2,0,1,1,0,0
23246977,167074648,1,0,0,0,0,0
23251285,50824645,1,0,0,0,0,0
23319250,341349519,1,0,0,0,0,0
23319820,285140066,1,0,0,0,0,0
23344525,90559473,1,0,0,0,0,0
23344525,112832842,1,0,0,0,0,0
23443147,170468017,1,0,0,0,0,0
23687359,226511134,1,0,0,0,0,0
23688622,96263375,1,0,0,0,0,0
23691220,114035506,1,0,0,0,0,0
23730268,75070625,1,0,0,0,0,0
23730268,104219869,1,0,0,0,0,0
23730268,123265748,1,0,0,0,0,0
23730268,159894652,1,0,0,0,0,0
23730268,287410120,1,0,1,0,0,0
