,user_id,item_id,type_1,type_2,type_3,type_4
89,161481,15708296,1,0,0,1
90,161481,19246429,1,0,0,0
91,161481,25393722,1,0,0,0
92,161481,25651335,2,0,1,0
93,161481,27835168,1,0,0,0
94,161481,46870795,1,0,1,0
95,161481,112135226,1,0,0,0
96,161481,130656012,1,0,0,0
97,161481,155199637,1,0,1,0
98,161481,159937453,1,0,0,0
99,161481,178032606,1,0,0,0
100,161481,198858497,1,0,0,0
101,161481,207011999,1,0,0,0
102,161481,209171499,1,0,1,0
103,161481,215338463,1,0,0,0
104,161481,235875168,1,0,1,0
105,161481,236945746,1,0,0,0
106,161481,269053449,1,0,0,0
107,161481,299961071,2,0,0,0
108,161481,333703731,1,0,0,0
109,161481,339030565,1,0,1,0
110,161481,340617932,1,0,0,0
111,161481,359595967,1,0,0,0
112,161481,383479841,1,0,1,0
113,161481,388107613,1,0,0,0
114,161481,396826505,1,0,0,0
115,161481,399814334,1,0,0,0
116,182343,45734120,1,0,0,0
117,182343,72718120,1,0,0,0
118,182343,112543556,1,0,0,0
119,182343,145004071,1,0,0,0
120,182343,213525414,1,0,0,0
121,182343,259931960,1,0,0,0
122,182343,264704619,1,0,0,0
123,182343,277415075,1,0,0,0
124,182343,288392892,1,0,0,0
125,182343,296188860,1,0,0,0
126,182343,322794492,1,0,0,0
127,182343,335993793,1,0,0,0
128,182343,341349046,1,0,0,0
129,183987,124581566,1,0,0,0
130,186903,15911446,1,0,0,0
131,186903,15993729,1,0,0,0
132,186903,74664296,1,0,0,0
133,186903,140000262,1,0,0,0
134,186903,153443380,1,0,0,0
135,186903,173551279,1,0,0,0
136,186903,180372983,1,0,0,0
137,186903,193663454,1,0,0,0
138,186903,208376181,1,0,0,0
139,186903,260915665,1,0,0,0
140,186903,264388920,1,0,0,0
141,186903,267306058,1,0,0,0
142,186903,297264201,1,0,0,0
143,186903,317483268,1,0,0,0
144,186903,324397329,1,0,0,0
145,186960,154781494,1,0,0,0
146,186960,265940107,1,0,0,0
147,186960,307180670,1,0,0,0
148,186960,378124123,1,0,0,0
149,190518,163966142,1,0,0,0
150,224763,31416373,1,0,0,0
151,224763,89983651,1,0,0,0
152,224763,104930455,1,0,0,0
153,224763,112266904,1,0,0,0
154,224763,133528208,1,0,0,0
155,226017,9592306,1,0,1,0
156,252270,38890853,1,0,0,0
157,252270,60857891,1,0,0,0
158,252270,74920973,1,0,0,0
159,252270,83603842,1,0,0,0
160,252270,101459563,1,0,0,0
161,252270,116046158,1,0,0,0
162,252270,130914633,1,0,0,0
163,252270,134701695,1,0,0,0
164,252270,136066848,1,0,0,0
165,252270,155648981,1,0,0,0
166,252270,160249244,1,0,0,0
167,252270,179299680,1,0,0,0
168,252270,188905598,1,0,0,0
169,252270,206953107,1,0,0,0
170,252270,260762726,1,0,0,0
171,252270,261361833,1,0,0,0
172,252270,311177332,1,0,0,0
173,252270,341034972,1,0,0,0
174,252270,361650227,1,0,0,0
175,252270,388036380,1,0,0,0
176,252270,395038873,1,0,0,0
177,256431,29207633,2,0,0,0
178,256830,39904898,1,0,0,0
179,256830,59226975,1,0,0,0
180,256830,186251365,1,0,0,0
181,256830,192871800,1,0,0,0
182,256830,193135072,1,0,0,0
183,256830,244596513,1,0,0,0
184,256830,271007467,1,0,0,0
185,256830,286388250,1,0,0,0
186,256830,304174289,1,0,0,0
187,256830,317113919,1,0,0,0
188,256830,352661042,1,0,0,0
189,256830,354567447,1,0,0,0
190,256830,396599445,1,0,0,0
191,257277,22302304,1,0,0,0
192,257277,79432340,1,0,0,0
193,257277,83203227,1,0,0,0
194,257277,120886471,1,0,0,0
195,257277,122241003,1,0,0,0
196,257277,131201009,1,0,0,0
197,257277,173394740,1,0,0,0
198,257277,277039974,1,0,0,0
199,257277,299836688,1,0,0,0
200,257277,366893435,1,0,0,0
201,279801,5868986,1,0,0,0
202,279801,28113767,1,0,0,0
203,279801,74927486,1,0,0,0
204,279801,102277866,2,0,0,0
205,279801,128366287,1,0,0,0
206,291249,56844183,1,0,0,0
207,302466,37443139,1,0,1,0
208,302466,57514240,1,0,0,0
209,302466,89695454,1,0,0,0
210,302466,100989804,1,0,1,0
211,302466,107302006,1,0,0,0
212,302466,133385344,2,0,1,0
213,302466,134477230,1,0,0,0
214,302466,158393718,2,0,1,0
215,302466,172667990,1,0,0,0
216,302466,203858242,2,0,1,0
217,302466,217987670,1,0,0,0
218,302466,220688242,1,0,1,0
219,302466,231627286,1,0,0,0
220,302466,250092278,3,0,1,0
221,302466,263907420,1,0,0,0
222,302466,305883462,1,0,1,0
223,302466,387447969,1,0,0,0
224,302466,390841005,1,0,1,0
225,308109,260968733,2,0,0,0
226,308109,389964534,1,0,0,0
227,317091,568300,1,0,0,0
228,317091,8468915,1,0,0,0
229,317091,19633196,1,0,0,0
230,317091,22382477,1,0,0,0
231,317091,28952773,3,0,0,0
232,317091,58124394,1,0,0,0
233,317091,58230206,1,0,0,0
234,317091,65007214,1,0,0,0
235,317091,68453898,1,0,0,0
236,317091,71656329,1,0,0,0
237,317091,83080918,1,0,0,0
238,317091,90337957,1,0,0,0
239,317091,93766787,1,0,0,0
240,317091,99201887,1,0,0,0
241,317091,107988807,1,0,0,0
242,317091,111400211,1,0,0,0
243,317091,138403500,1,0,0,0
244,317091,151712003,1,0,1,0
245,317091,166890134,1,0,0,0
246,317091,184876013,1,0,0,0
247,317091,190939998,1,0,0,0
248,317091,192690785,1,0,0,0
249,317091,199249620,2,0,0,0
250,317091,202804844,1,0,0,0
251,317091,213558215,1,0,0,0
252,317091,217839179,1,0,0,0
253,317091,233292622,1,0,1,0
254,317091,237521306,1,0,0,0
255,317091,246156948,1,0,0,0
256,317091,256677806,1,0,1,0
257,317091,259013587,1,0,0,0
258,317091,265370880,1,0,0,0
259,317091,287529274,1,0,0,0
260,317091,296339701,1,0,0,0
261,317091,299793653,1,0,0,0
262,317091,303835035,1,0,0,0
263,317091,305613858,1,0,0,0
264,317091,307210581,1,0,0,0
265,317091,316345564,1,0,0,0
266,317091,326108663,1,0,1,0
267,317091,343986568,1,0,0,0
268,317091,345845463,1,0,1,0
269,317091,351770471,1,0,0,0
270,317091,357104534,1,0,0,0
271,317091,370929972,1,0,0,0
272,317091,374214353,1,0,0,0
273,317091,376421090,1,0,0,0
274,317091,380667530,1,0,0,0
275,317091,382234933,1,0,0,0
276,317091,401332707,1,0,0,0
277,317091,404218699,1,0,0,0
278,320601,56844183,1,0,0,0
279,335949,2658820,1,0,0,0
280,335949,27238255,1,0,0,0
281,335949,29332308,1,0,0,0
282,335949,30156607,1,0,0,0
283,335949,37884675,1,0,0,0
284,335949,46068043,1,0,0,0
285,335949,56388958,1,0,0,0
286,335949,59145086,1,0,0,0
287,335949,60423339,1,0,0,0
288,335949,72825429,1,0,0,0
289,335949,73957595,1,0,0,0
290,335949,76501849,1,0,0,0
291,335949,89350268,1,0,0,0
292,335949,97002287,1,0,0,0
293,335949,98013045,1,0,0,0
294,335949,99776972,1,0,0,0
295,335949,104972362,1,0,0,0
296,335949,112062273,1,0,0,0
297,335949,119537809,1,0,0,0
298,335949,119539126,1,0,0,0
299,335949,122159386,1,0,0,0
300,335949,122288335,1,0,0,0
301,335949,123389985,1,0,0,0
302,335949,128581410,1,0,0,0
303,335949,130441222,1,0,0,0
304,335949,139093530,1,0,0,0
305,335949,139513381,1,0,0,0
306,335949,156137978,1,0,0,0
307,335949,162044646,1,0,0,0
308,335949,178335602,1,0,0,0
309,335949,179754723,1,0,0,0
310,335949,197849366,1,0,0,0
311,335949,200509522,1,0,0,0
312,335949,205264767,1,0,0,0
313,335949,211771942,1,0,0,0
314,335949,211981201,1,0,0,0
315,335949,214080409,1,0,0,0
316,335949,220406163,1,0,0,0
317,335949,220426007,1,0,0,0
318,335949,222925522,1,0,0,0
319,335949,224003464,1,0,0,0
320,335949,228732041,1,0,0,0
321,335949,228938912,1,0,0,0
322,335949,234762210,1,0,0,0
323,335949,236506017,1,0,0,0
324,335949,242719748,1,0,0,0
325,335949,253036907,1,0,0,0
326,335949,254026670,1,0,0,0
327,335949,254991407,1,0,0,0
328,335949,268040566,1,0,0,0
329,335949,269176955,1,0,0,0
330,335949,271290141,1,0,0,0
331,335949,271576379,1,0,0,0
332,335949,274026767,1,0,0,0
333,335949,278904047,1,0,0,0
334,335949,279578403,1,0,0,0
335,335949,281629079,1,0,0,0
336,335949,281861120,1,0,0,0
337,335949,284370687,1,0,0,0
338,335949,285269572,1,0,0,0
339,335949,296699716,1,0,0,0
340,335949,297747448,1,0,0,0
341,335949,311597278,1,0,0,0
342,335949,317815870,1,0,0,0
343,335949,320854108,1,0,0,0
344,335949,324520481,1,0,0,0
345,335949,333403878,1,0,0,0
346,335949,334703573,1,0,0,0
347,335949,335390792,1,0,0,0
348,335949,336025238,1,0,0,0
349,335949,346993882,1,0,0,0
350,335949,349988801,1,0,0,0
351,335949,359637070,1,0,0,0
352,335949,367554369,1,0,0,0
353,335949,369532623,1,0,0,0
354,335949,369987528,1,0,0,0
355,335949,371782146,1,0,0,0
356,335949,381505971,1,0,0,0
357,335949,384031774,1,0,0,0
358,335949,385419455,1,0,0,0
359,335949,387497266,1,0,0,0
360,335949,388771446,1,0,0,0
361,335949,397190150,1,0,0,0
362,335949,397735915,1,0,0,0
363,335949,402204751,1,0,0,0
364,335949,402474610,1,0,0,0
365,357504,9892971,1,0,0,0
366,357504,86526788,1,0,0,0
367,357504,103107193,1,0,0,0
368,357504,130179681,1,0,0,0
369,357504,261145889,1,0,0,0
370,357504,315965236,1,0,0,0
371,357504,323634273,1,0,0,0
372,359613,109085173,1,0,0,0
373,359613,345828301,1,0,0,0
374,359613,376799299,1,0,0,0
375,366030,56971490,1,0,0,0
376,366030,93067452,1,0,0,0
377,366030,107577409,1,0,0,0
378,366030,156126811,1,0,0,0
379,366030,263106000,1,0,0,0
380,366030,264734655,1,0,0,0
381,366030,357082795,1,0,0,0
382,366030,370060737,1,0,0,0
383,366030,385714317,1,0,0,0
384,366030,399770648,1,0,0,0
385,374661,43145991,1,0,0,0
386,396369,58900980,1,0,0,0
387,396369,142041279,1,0,0,0
388,396369,213194780,1,0,0,0
389,396369,226068026,1,0,0,0
390,396369,338184813,1,0,0,0
391,396369,351054522,1,0,0,0
392,396369,378505512,1,0,0,0
393,404232,188280995,1,1,0,0
394,412008,46943043,1,0,0,0
395,412008,170281123,1,1,0,0
396,412008,173820188,1,0,0,0
397,412008,227245239,1,0,0,0
398,412008,328737239,1,0,0,0
399,412008,394997129,1,0,0,0
400,431616,134366643,1,1,0,0
401,431616,154990025,1,1,0,0
402,431616,329624631,1,1,0,0
403,443439,222514477,1,0,0,0
404,443439,243294960,1,0,0,0
405,447828,206016051,2,0,1,0
406,454872,35276608,1,1,0,0
407,454872,58727293,1,0,0,0
408,454872,96095956,1,0,0,0
409,454872,128247101,2,1,0,0
410,454872,181915234,1,1,0,0
411,454872,196076576,1,1,0,0
412,454872,217161437,1,1,0,0
413,454872,247544448,1,0,0,0
414,454872,272037342,1,0,0,0
415,454872,273540199,1,0,0,0
416,454872,311377654,1,1,0,0
417,454872,353217183,1,0,0,0
418,462876,212483275,1,0,0,0
419,473055,10097805,1,0,0,0
420,473055,34489046,1,0,0,0
421,473055,83272021,1,0,0,0
422,473055,269514661,1,0,0,0
423,473055,341320749,1,0,0,0
424,487386,100835909,2,1,0,0
425,487386,104562108,1,1,0,0
426,487386,129607071,1,1,0,0
427,487386,135995541,1,1,0,0
428,487386,154082709,2,0,0,1
429,487386,163107650,1,0,0,0
430,487386,163358363,1,0,0,0
431,487386,165159589,1,0,0,0
432,487386,175235179,3,1,0,1
433,487386,223659768,1,0,0,0
434,487386,224737112,2,0,0,0
435,487386,228461270,1,0,0,0
436,487386,275251783,1,0,0,0
437,487386,293941581,1,0,0,0
438,487386,305245091,1,1,0,0
439,487386,312103180,1,0,0,0
440,487386,316662432,1,0,0,0
441,487386,333169427,2,1,0,0
442,487386,353801514,3,1,0,0
443,487386,359294923,1,0,0,0
444,487386,366254378,1,0,0,0
445,487386,396534177,1,1,0,0
446,511884,75771428,1,0,0,1
447,511884,161505584,1,0,0,0
448,511884,188278838,1,0,0,0
449,511884,294085370,1,0,0,0
450,511884,331422355,1,0,0,0
451,519693,549285,1,0,0,0
452,519693,11234207,1,0,0,0
453,519693,20285259,1,0,0,0
454,519693,27446806,1,0,0,0
455,519693,36516059,1,0,0,0
456,519693,125239385,1,0,0,0
457,519693,158141554,1,0,0,0
458,519693,175779613,1,0,0,0
459,519693,208068650,1,0,0,0
460,519693,218956054,1,0,1,0
461,519693,219837759,2,0,0,0
462,519693,221600332,1,0,0,0
463,519693,227055617,1,0,0,0
464,519693,235772999,1,0,1,0
465,519693,248769446,1,0,0,0
466,519693,254178136,1,0,0,0
467,519693,262799546,1,0,0,0
468,519693,314788709,1,0,0,0
469,519693,331484286,1,0,0,0
470,519693,342244486,1,0,0,0
471,519693,343670246,1,0,0,0
472,519693,358200376,1,0,0,0
473,519693,389088195,1,0,0,0
474,519693,394196228,1,0,0,0
475,530238,17288783,1,0,0,0
476,530238,53470640,2,0,0,0
477,530238,69382307,0,0,1,0
478,530238,123936254,1,0,0,0
479,530238,165455096,1,0,1,0
480,530238,199334748,1,0,0,0
481,530238,246870036,1,0,0,0
482,530238,304778368,3,0,0,0
483,530238,314500908,1,0,0,0
484,530295,41882132,1,0,0,0
485,536394,4351680,1,0,0,0
486,536394,32078123,1,0,0,0
487,536394,34937426,1,0,1,0
488,536394,66258948,1,0,0,0
489,536394,78371850,1,0,0,0
490,536394,83740822,1,0,0,0
491,536394,117947569,1,0,0,0
492,536394,221204794,1,0,1,0
493,536394,225684504,1,0,0,0
494,536394,282999942,1,0,0,0
495,537201,90200919,1,0,0,0
496,537201,378364173,1,0,0,0
497,541044,253321332,1,0,0,0
498,576009,52684036,1,0,1,0
499,576009,241945595,1,0,0,0
500,593508,163988009,1,0,0,0
501,593508,333307461,1,0,0,0
502,593508,402491248,1,0,0,0
503,595845,1336244,1,0,0,0
504,595845,6265031,1,0,0,0
505,595845,7506618,2,1,0,0
506,595845,16619490,1,0,0,0
507,595845,21712758,1,0,0,0
508,595845,23070803,1,1,0,0
509,595845,23300025,1,0,0,0
510,595845,31048082,1,0,0,0
511,595845,33619451,1,1,0,0
512,595845,35091074,2,1,0,0
513,595845,43350615,1,0,0,0
514,595845,45578302,1,0,0,0
515,595845,50357438,2,0,0,0
516,595845,54898604,1,0,0,0
517,595845,57237505,1,0,0,0
518,595845,58253723,2,1,0,0
519,595845,58727293,1,0,0,0
520,595845,59714251,1,0,0,0
521,595845,63787696,2,1,0,0
522,595845,66130204,1,0,0,0
523,595845,67754248,1,0,0,0
524,595845,76795725,1,0,0,0
525,595845,92960665,1,0,0,0
526,595845,94062845,1,0,0,0
527,595845,98152930,2,1,0,0
528,595845,104144483,2,0,0,0
529,595845,105934365,1,0,0,0
530,595845,111654726,1,0,0,0
531,595845,119258764,1,0,0,0
532,595845,125700064,1,1,0,0
533,595845,130047629,1,0,0,0
534,595845,133714740,1,0,0,0
535,595845,139223366,1,1,0,0
536,595845,141095002,1,1,0,0
537,595845,145703603,1,1,0,0
538,595845,146933598,1,0,0,0
539,595845,148520210,1,0,0,0
540,595845,165090810,1,0,0,0
541,595845,166743307,2,1,0,0
542,595845,168670579,1,0,0,0
543,595845,179247355,1,1,0,0
544,595845,194899862,1,0,0,0
545,595845,195453870,1,0,0,0
546,595845,198614444,1,1,0,0
547,595845,199194859,1,1,0,0
548,595845,205303109,2,1,0,0
549,595845,205892710,1,1,0,0
550,595845,211968898,1,0,0,0
551,595845,218352037,1,0,0,0
552,595845,218889899,1,0,0,0
553,595845,221489476,1,0,0,0
554,595845,222763831,1,0,0,0
555,595845,222959055,1,0,0,0
556,595845,223263465,2,1,0,0
557,595845,227944833,1,0,0,0
558,595845,229136276,1,0,0,0
559,595845,230417427,1,0,0,0
560,595845,235523648,1,0,0,0
561,595845,247370003,1,0,0,0
562,595845,248449287,1,0,0,0
563,595845,250651228,1,1,0,0
564,595845,260995134,1,0,0,0
565,595845,264702728,1,0,0,0
566,595845,270664611,1,1,0,0
567,595845,271674980,1,0,0,0
568,595845,271681382,2,1,0,0
569,595845,272806197,1,0,0,0
570,595845,273953165,2,1,0,0
571,595845,280873869,2,1,0,0
572,595845,282379364,1,0,0,0
573,595845,284166491,1,1,0,0
574,595845,284695299,1,0,0,0
575,595845,291523609,1,0,0,0
576,595845,293188185,1,0,0,0
577,595845,303712537,1,0,0,0
578,595845,303953054,1,0,0,0
579,595845,307985264,1,0,0,0
580,595845,311165952,1,0,0,0
581,595845,312030024,2,0,0,0
582,595845,312049799,1,0,0,0
583,595845,318125139,1,0,0,0
584,595845,318194037,1,1,0,0
585,595845,323478512,1,0,0,0
586,595845,324160984,1,1,0,0
587,595845,325637275,1,1,0,0
588,595845,325931966,1,0,0,0
589,595845,347191162,1,0,0,0
590,595845,366108091,2,1,0,0
591,595845,370420162,1,1,0,0
592,595845,384393949,1,1,0,0
593,595845,392056141,1,0,0,0
594,595845,392665843,1,0,0,0
595,595845,395946357,1,0,0,0
596,595845,399761997,1,1,0,0
597,595845,404096710,1,0,0,0
598,599436,8288564,1,0,0,0
599,599436,11310798,1,0,0,0
600,599436,21839405,1,0,0,0
601,599436,39273219,1,0,0,0
602,599436,78772838,1,0,0,0
603,599436,86917302,1,0,0,0
604,599436,105296495,2,0,0,0
605,599436,111810843,1,0,0,0
606,599436,121698016,1,0,0,0
607,599436,129382192,1,0,0,0
608,599436,162612670,1,0,0,0
609,599436,162778314,1,0,0,0
610,599436,163210689,1,0,0,0
611,599436,173699381,2,1,1,1
612,599436,192956970,1,0,0,0
613,599436,194701908,1,0,0,0
614,599436,195484315,1,0,0,0
615,599436,195684081,1,0,0,0
616,599436,229441121,1,0,0,0
617,599436,256316910,1,0,0,0
618,599436,261882722,1,0,0,0
619,599436,268104338,1,0,0,0
620,599436,278798826,1,0,0,0
621,599436,307792517,1,0,1,0
622,599436,311262760,1,0,0,0
623,599436,334109888,1,0,0,0
624,599436,362392146,1,0,0,0
625,599436,401250433,1,0,0,0
626,599436,403867251,2,0,1,1
627,618258,35321259,1,0,0,0
628,618258,88465835,1,0,0,0
629,618258,139780600,1,0,0,0
630,618258,180636251,1,0,0,0
631,618258,252272711,1,0,0,0
632,618258,292074375,1,0,0,0
633,618258,312123295,1,0,0,0
634,621654,9049549,1,0,0,0
635,621654,13135343,1,0,0,0
636,621654,73789289,1,0,0,0
637,621654,87924536,1,0,0,0
638,621654,101213155,1,0,0,0
639,621654,117817649,1,0,0,0
640,621654,126911432,1,0,0,0
641,621654,143540144,1,0,0,0
642,621654,168191452,1,0,0,0
643,621654,171900551,1,0,0,0
644,621654,190382049,1,0,0,0
645,621654,197044446,1,0,0,0
646,621654,201009560,1,0,0,0
647,621654,202671216,1,0,0,0
648,621654,211529755,1,0,0,0
649,621654,214289179,1,0,0,0
650,621654,217385470,1,0,0,0
651,621654,230686965,1,0,0,0
652,621654,234324149,1,0,0,0
653,621654,235492098,1,0,0,0
654,621654,251097591,1,0,0,0
655,621654,252484024,1,0,0,0
656,621654,254747663,1,0,0,0
657,621654,272982870,1,0,0,0
658,621654,281384183,1,0,0,0
659,621654,306819713,1,0,0,0
660,621654,326940811,1,0,0,1
661,621654,335648790,1,0,0,0
662,621654,345657712,1,0,0,0
663,621654,368185952,1,0,0,0
664,621654,368979800,1,0,0,0
665,621654,377102042,1,0,0,0
666,634170,22302304,1,0,0,0
667,634170,182355411,1,0,0,0
668,634170,288185042,1,0,0,0
669,634170,315867567,1,0,0,0
670,634170,383130544,1,0,0,0
671,634740,41882132,1,0,0,0
672,1012927,9819823,1,0,0,0
673,1012927,54590976,1,0,0,0
674,1012927,66431495,1,0,0,0
675,1012927,105857507,1,0,1,0
676,1012927,119955405,1,0,0,0
677,1012927,167065439,1,0,0,0
678,1012927,177730776,1,0,0,0
679,1012927,188682010,1,0,0,0
680,1012927,216810080,1,0,1,0
681,1012927,217518242,1,0,0,0
682,1012927,235463825,1,0,0,0
683,1012927,242377729,1,0,0,0
684,1012927,314903844,1,0,0,0
685,1012927,330809551,1,0,0,0
686,1012927,340804993,1,0,0,0
687,1012927,350199655,1,0,0,0
688,1012927,368173674,1,0,0,1
689,1012927,375254201,1,0,0,0
690,1012927,383550578,1,0,0,0
691,1012927,396020936,1,0,0,0
692,1031395,127516527,1,1,0,0
693,1031395,158375054,1,0,0,0
694,1031395,263586297,1,0,0,0
695,1031395,325955513,1,0,0,0
696,1031395,369567118,1,0,0,0
697,1031395,370922014,1,0,0,0
698,1031395,375522509,1,0,0,0
699,1042942,268991351,2,0,0,1
700,1045669,6128425,1,0,0,0
701,1045669,11903978,1,0,0,0
702,1045669,13776604,1,0,0,0
703,1045669,25004917,1,0,0,0
704,1045669,51686399,1,0,0,0
705,1045669,55147778,1,0,0,0
706,1045669,115940521,1,0,0,0
707,1045669,154068688,1,0,0,0
708,1045669,181915234,1,0,0,0
709,1045669,185590250,1,0,0,0
710,1045669,187050873,1,0,0,0
711,1045669,261353493,1,0,0,0
712,1045669,387629503,1,0,0,0
713,1045669,404166039,1,0,0,0
714,1051240,124116102,3,0,0,0
715,1051240,124928480,1,0,1,0
716,1087279,264469913,1,0,0,0
717,1087279,384331280,1,0,0,0
718,1089388,28731352,1,0,0,0
719,1094209,28731352,1,0,0,0
720,1094209,129104156,1,0,0,0
721,1094209,370012497,1,0,0,0
722,1094209,404518425,1,0,0,0
723,1096774,19572654,1,0,0,0
724,1096774,57739007,6,0,2,1
725,1096774,79758807,1,0,0,0
726,1096774,214957293,1,0,0,0
727,1096774,238990322,1,0,0,0
728,1096774,239508701,1,0,0,0
729,1096774,247550032,1,0,0,0
730,1096774,262286598,1,0,0,0
731,1096774,320479804,1,0,0,0
732,1096774,347391096,3,0,1,0
733,1096774,375575515,1,0,0,0
734,1096774,391723969,1,0,1,0
735,1096774,403699943,3,1,0,0
736,1105255,22302304,1,0,0,1
737,1105255,28360786,2,0,0,0
738,1105255,28887806,1,0,0,0
739,1105255,129489383,1,0,0,0
740,1105255,189686829,1,0,0,0
741,1105255,213600650,1,0,0,0
742,1105255,256042096,1,0,0,0
743,1105255,326940811,1,0,0,0
744,1105255,331578908,1,0,0,0
745,1105255,356249163,1,0,0,0
746,1105255,361177851,1,0,0,0
747,1105255,400526861,1,0,0,0
748,1107934,4745548,1,0,0,0
749,1107934,14625739,1,0,0,0
750,1107934,22565309,1,0,0,0
751,1107934,31593377,1,0,0,0
752,1107934,34950081,1,0,0,0
753,1107934,39335723,1,0,0,0
754,1107934,56302366,2,0,0,0
755,1107934,65892483,1,0,0,0
756,1107934,66046684,1,0,0,0
757,1107934,78861220,1,0,0,0
758,1107934,91206452,1,0,0,0
759,1107934,91609780,1,0,0,0
760,1107934,104695024,1,0,0,0
761,1107934,111466977,1,0,0,0
762,1107934,114931466,1,0,0,0
763,1107934,136509724,1,0,0,0
764,1107934,142260097,1,0,0,0
765,1107934,145614316,1,0,0,0
766,1107934,159091915,1,0,0,0
767,1107934,159483014,1,0,0,0
768,1107934,160448209,1,0,0,0
769,1107934,166248076,1,0,0,0
770,1107934,168905273,1,0,0,0
771,1107934,175743312,1,0,0,0
772,1107934,178135092,1,0,0,0
773,1107934,180009672,1,0,0,0
774,1107934,200698645,1,0,0,0
775,1107934,222279173,1,0,0,0
776,1107934,226589458,1,0,0,0
777,1107934,233403547,1,0,0,0
778,1107934,237875332,1,0,0,0
779,1107934,242079988,1,0,0,0
780,1107934,243884973,1,0,0,0
781,1107934,244144350,1,0,0,0
782,1107934,264642962,1,0,0,0
783,1107934,272695308,1,0,0,0
784,1107934,278281606,1,0,0,0
785,1107934,282848920,1,0,0,0
786,1107934,287355493,1,0,0,0
787,1107934,298268624,1,0,1,0
788,1107934,299086423,1,0,0,0
789,1107934,299986227,1,0,0,0
790,1107934,327378583,1,0,0,0
791,1107934,330807277,1,0,0,0
792,1107934,337395083,1,0,0,0
793,1107934,338124555,1,0,0,0
794,1107934,348160685,1,0,0,0
795,1107934,351069490,1,0,0,0
796,1107934,353611176,1,0,0,0
797,1107934,357665058,1,0,0,0
798,1107934,358471654,1,0,0,0
799,1107934,364010681,1,0,0,0
800,1107934,366748144,1,0,0,0
801,1107934,367160798,1,0,0,0
802,1107934,372741816,1,0,0,0
803,1107934,376087144,1,0,0,0
804,1107934,384716336,1,0,0,0
805,1107934,385880245,1,0,0,0
806,1107934,401644955,1,0,0,0
807,1111549,36985197,1,0,0,0
808,1111549,91709470,1,0,0,0
809,1111549,99810866,1,0,0,0
810,1111549,117477863,1,0,0,0
811,1111549,142427861,1,0,0,0
