,user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
277,454872,247544448,1,0,0,0,0.0,0.0
278,454872,272037342,1,0,0,0,0.0,0.0
279,454872,273540199,1,0,0,0,0.0,0.0
280,454872,311377654,1,1,0,0,0.0,0.0
281,454872,353217183,1,0,0,0,0.0,0.0
282,461460,5179826,1,0,0,0,0.0,0.0
283,487386,100835909,2,1,0,0,0.0,0.0
284,487386,104562108,1,1,0,0,0.0,0.0
285,487386,129607071,1,1,0,0,0.0,0.0
286,487386,154082709,2,0,0,1,0.0,0.0
287,487386,163107650,1,0,0,0,0.0,0.0
288,487386,163358363,1,0,0,0,0.0,0.0
289,487386,165159589,1,0,0,0,0.0,0.0
290,487386,175235179,2,1,0,1,0.0,0.0
291,487386,223659768,1,0,0,0,0.0,0.0
292,487386,224737112,2,0,0,0,0.0,0.0
293,487386,228461270,1,0,0,0,0.0,0.0
294,487386,275251783,1,0,0,0,0.0,0.0
295,487386,293941581,1,0,0,0,0.0,0.0
296,487386,305245091,1,1,0,0,0.0,0.0
297,487386,312103180,1,0,0,0,0.0,0.0
298,487386,316662432,1,0,0,0,0.0,0.0
299,487386,333169427,2,1,0,0,0.0,0.0
300,487386,353801514,2,1,0,0,0.0,0.0
301,487386,359294923,1,0,0,0,0.0,0.0
302,487386,366254378,1,0,0,0,0.0,0.0
303,511884,75771428,1,0,0,1,0.0,0.0
304,511884,161505584,1,0,0,0,0.0,0.0
305,511884,188278838,1,0,0,0,0.0,0.0
306,511884,294085370,1,0,0,0,0.0,0.0
307,511884,331422355,1,0,0,0,0.0,0.0
308,519693,549285,1,0,0,0,0.0,0.0
309,519693,20285259,1,0,0,0,0.0,0.0
310,519693,27446806,1,0,0,0,0.0,0.0
311,519693,36516059,1,0,0,0,0.0,0.0
312,519693,122663857,1,0,0,0,0.0,0.0
313,519693,125239385,1,0,0,0,0.0,0.0
314,519693,139255702,1,0,0,0,0.0,0.0
315,519693,158141554,1,0,0,0,0.0,0.0
316,519693,175779613,1,0,0,0,0.0,0.0
317,519693,218956054,1,0,1,0,0.0,0.0
318,519693,219837759,1,0,0,0,0.0,0.0
319,519693,220072236,1,0,0,0,0.0,0.0
320,519693,221600332,1,0,0,0,0.0,0.0
321,519693,227055617,1,0,0,0,0.0,0.0
322,519693,235772999,1,0,1,0,0.0,0.0
323,519693,245586904,1,0,0,0,0.0,0.0
324,519693,248769446,1,0,0,0,0.0,0.0
325,519693,254178136,1,0,0,0,0.0,0.0
326,519693,262799546,1,0,0,0,0.0,0.0
327,519693,314788709,1,0,0,0,0.0,0.0
328,519693,331484286,1,0,0,0,0.0,0.0
329,519693,338032915,1,0,0,0,0.0,0.0
330,519693,342244486,1,0,0,0,0.0,0.0
331,519693,343670246,1,0,0,0,0.0,0.0
332,519693,358200376,1,0,0,0,0.0,0.0
333,519693,366853377,1,0,0,0,0.0,0.0
334,519693,378303671,1,0,0,0,0.0,0.0
335,519693,381340270,1,0,0,0,0.0,0.0
336,519693,394196228,1,0,0,0,0.0,0.0
337,530238,53470640,2,0,0,0,0.0,0.0
338,530238,246870036,1,0,0,0,0.0,0.0
339,530238,304778368,5,0,0,1,0.0,0.0
340,536394,4351680,1,0,0,0,0.0,0.0
341,536394,32078123,1,0,0,0,0.0,0.0
342,536394,34937426,1,0,1,0,0.0,0.0
343,536394,66258948,1,0,0,0,0.0,0.0
344,536394,78371850,1,0,0,0,0.0,0.0
345,536394,83740822,1,0,0,0,0.0,0.0
346,536394,117947569,1,0,0,0,0.0,0.0
347,536394,221204794,1,0,1,0,0.0,0.0
348,536394,225684504,1,0,0,0,0.0,0.0
349,536394,282999942,1,0,0,0,0.0,0.0
350,537201,90200919,1,0,0,0,0.0,0.0
351,537201,378364173,1,0,0,0,0.0,0.0
352,541044,253321332,1,0,0,0,0.0,0.0
353,554700,186594575,1,0,0,0,0.0,0.0
354,571230,77071348,1,0,0,0,0.0,0.0
355,571230,366911878,1,0,0,0,0.0,0.0
356,576009,52684036,3,0,1,0,0.0,0.0
357,593508,333307461,1,0,0,0,0.0,0.0
358,593508,402491248,1,0,0,0,0.0,0.0
359,595845,1336244,1,0,0,0,0.0,0.0
360,595845,6265031,1,0,0,0,0.0,0.0
361,595845,7506618,2,1,0,0,0.0,0.0
362,595845,16619490,1,0,0,0,0.0,0.0
363,595845,21228142,1,0,0,0,0.0,0.0
364,595845,21712758,1,0,0,0,0.0,0.0
365,595845,23070803,1,1,0,0,0.0,0.0
366,595845,23413095,1,0,0,0,0.0,0.0
367,595845,31048082,1,0,0,0,0.0,0.0
368,595845,35091074,2,1,0,0,0.0,0.0
369,595845,43350615,1,0,0,0,0.0,0.0
370,595845,45578302,1,0,0,0,0.0,0.0
371,595845,50357438,2,0,0,0,0.0,0.0
372,595845,54898604,1,0,0,0,0.0,0.0
373,595845,57237505,1,0,0,0,0.0,0.0
374,595845,58253723,2,1,0,0,0.0,0.0
375,595845,58727293,1,0,0,0,0.0,0.0
376,595845,59714251,1,0,0,0,0.0,0.0
377,595845,61396498,1,1,0,0,0.0,0.0
378,595845,63787696,2,1,0,0,0.0,0.0
379,595845,67754248,1,0,0,0,0.0,0.0
380,595845,76795725,1,0,0,0,0.0,0.0
381,595845,92155699,1,1,0,0,0.0,0.0
382,595845,92960665,1,0,0,0,0.0,0.0
383,595845,98152930,2,1,0,0,0.0,0.0
384,595845,104144483,2,0,0,0,0.0,0.0
385,595845,105934365,1,0,0,0,0.0,0.0
386,595845,111654726,1,0,0,0,0.0,0.0
387,595845,119258764,1,0,0,0,0.0,0.0
388,595845,125700064,1,1,0,0,0.0,0.0
389,595845,130047629,1,0,0,0,0.0,0.0
390,595845,133714740,1,0,0,0,0.0,0.0
391,595845,139223366,1,1,0,0,0.0,0.0
392,595845,141095002,1,1,0,0,0.0,0.0
393,595845,145703603,1,1,0,0,0.0,0.0
394,595845,146933598,1,0,0,0,0.0,0.0
395,595845,148520210,1,0,0,0,0.0,0.0
396,595845,149443242,1,1,0,0,0.0,0.0
397,595845,152172820,1,1,0,0,0.0,0.0
398,595845,153331647,1,0,0,0,0.0,0.0
399,595845,155162021,1,0,0,0,0.0,0.0
400,595845,165090810,1,0,0,0,0.0,0.0
401,595845,166743307,2,1,0,0,0.0,0.0
402,595845,168670579,2,1,0,0,0.0,0.0
403,595845,179247355,1,1,0,0,0.0,0.0
404,595845,194899862,1,0,0,0,0.0,0.0
405,595845,195453870,1,0,0,0,0.0,0.0
406,595845,198614444,1,1,0,0,0.0,0.0
407,595845,199194859,1,1,0,0,0.0,0.0
408,595845,205303109,2,1,0,0,0.0,0.0
409,595845,205892710,1,1,0,0,0.0,0.0
410,595845,211968898,1,0,0,0,0.0,0.0
411,595845,218352037,1,0,0,0,0.0,0.0
412,595845,218889899,1,0,0,0,0.0,0.0
413,595845,221489476,1,0,0,0,0.0,0.0
414,595845,222763831,1,0,0,0,0.0,0.0
415,595845,222959055,1,0,0,0,0.0,0.0
416,595845,223263465,2,1,0,0,0.0,0.0
417,595845,227944833,1,0,0,0,0.0,0.0
418,595845,229136276,1,0,0,0,0.0,0.0
419,595845,230417427,1,0,0,0,0.0,0.0
420,595845,235523648,1,0,0,0,0.0,0.0
421,595845,247370003,1,0,0,0,0.0,0.0
422,595845,248449287,1,0,0,0,0.0,0.0
423,595845,250651228,1,1,0,0,0.0,0.0
424,595845,260995134,1,0,0,0,0.0,0.0
425,595845,264702728,1,0,0,0,0.0,0.0
426,595845,270664611,1,1,0,0,0.0,0.0
427,595845,271674980,1,0,0,0,0.0,0.0
428,595845,271681382,2,1,0,0,0.0,0.0
429,595845,272806197,1,0,0,0,0.0,0.0
430,595845,273953165,2,1,0,0,0.0,0.0
431,595845,280873869,2,1,0,0,0.0,0.0
432,595845,282379364,1,0,0,0,0.0,0.0
433,595845,284166491,1,1,0,0,0.0,0.0
434,595845,284695299,1,0,0,0,0.0,0.0
435,595845,291523609,1,0,0,0,0.0,0.0
436,595845,293188185,1,0,0,0,0.0,0.0
437,595845,303712537,1,0,0,0,0.0,0.0
438,595845,303953054,1,0,0,0,0.0,0.0
439,595845,307985264,1,0,0,0,0.0,0.0
440,595845,311165952,1,0,0,0,0.0,0.0
441,595845,312030024,2,0,0,0,0.0,0.0
442,595845,312049799,1,0,0,0,0.0,0.0
443,595845,318125139,1,0,0,0,0.0,0.0
444,595845,318194037,1,1,0,0,0.0,0.0
445,595845,323478512,1,0,0,0,0.0,0.0
446,595845,324160984,1,1,0,0,0.0,0.0
447,595845,325637275,1,1,0,0,0.0,0.0
448,595845,325931966,1,0,0,0,0.0,0.0
449,595845,347191162,1,0,0,0,0.0,0.0
450,595845,366108091,2,1,0,0,0.0,0.0
451,595845,370420162,1,1,0,0,0.0,0.0
452,595845,384393949,1,1,0,0,0.0,0.0
453,595845,392056141,1,0,0,0,0.0,0.0
454,595845,392665843,1,0,0,0,0.0,0.0
455,595845,395946357,1,0,0,0,0.0,0.0
456,595845,399761997,1,1,0,0,0.0,0.0
457,595845,404096710,1,0,0,0,0.0,0.0
458,599436,8288564,1,0,0,0,0.0,0.0
459,599436,8816162,1,0,0,0,0.0,0.0
460,599436,11310798,1,0,0,0,0.0,0.0
461,599436,21839405,1,0,0,0,0.0,0.0
462,599436,25590812,2,0,0,0,0.0,0.0
463,599436,28545671,1,0,0,0,0.0,0.0
464,599436,39273219,1,0,0,0,0.0,0.0
465,599436,54019952,1,1,0,0,0.0,0.0
466,599436,56941403,1,0,0,0,0.0,0.0
467,599436,74977824,1,0,0,0,0.0,0.0
468,599436,78772838,1,0,0,0,0.0,0.0
469,599436,80225661,2,1,0,0,0.0,0.0
470,599436,86917302,1,0,0,0,0.0,0.0
471,599436,87433281,1,0,0,0,0.0,0.0
472,599436,105296495,1,0,0,0,0.0,0.0
473,599436,111810843,1,0,0,0,0.0,0.0
474,599436,121698016,1,0,0,0,0.0,0.0
475,599436,129382192,1,0,0,0,0.0,0.0
476,599436,134632501,1,0,0,0,0.0,0.0
477,599436,141926712,1,0,0,0,0.0,0.0
478,599436,144432193,1,0,0,0,0.0,0.0
479,599436,145064933,1,0,0,0,0.0,0.0
480,599436,156884340,2,0,0,0,0.0,0.0
481,599436,162612670,1,0,0,0,0.0,0.0
482,599436,162778314,1,0,0,0,0.0,0.0
483,599436,163210689,1,0,0,0,0.0,0.0
484,599436,173699381,4,1,2,1,0.0,0.0
485,599436,179030520,1,0,0,0,0.0,0.0
486,599436,189116916,1,0,0,0,0.0,0.0
487,599436,192410537,1,0,0,0,0.0,0.0
488,599436,192956970,1,0,0,0,0.0,0.0
489,599436,194130596,1,0,0,0,0.0,0.0
490,599436,194701908,1,0,0,0,0.0,0.0
491,599436,195484315,1,0,0,0,0.0,0.0
492,599436,195684081,1,0,0,0,0.0,0.0
493,599436,196657405,1,0,0,0,0.0,0.0
494,599436,220369426,1,0,0,0,0.0,0.0
495,599436,229441121,2,1,0,0,0.0,0.0
496,599436,234455248,1,1,0,0,0.0,0.0
497,599436,244370313,2,0,0,0,0.0,0.0
498,599436,255402482,1,0,0,0,0.0,0.0
499,599436,256316910,1,0,0,0,0.0,0.0
500,599436,261882722,1,0,0,0,0.0,0.0
501,599436,268104338,1,0,0,0,0.0,0.0
502,599436,278798826,1,0,0,0,0.0,0.0
503,599436,284268467,1,1,0,0,0.0,0.0
504,599436,287172448,1,0,0,0,0.0,0.0
505,599436,307792517,2,0,1,0,0.0,0.0
506,599436,310931669,1,0,0,0,0.0,0.0
507,599436,310969312,1,0,0,0,0.0,0.0
508,599436,311262760,1,0,0,0,0.0,0.0
509,599436,314903844,1,0,0,0,0.0,0.0
510,599436,324362578,1,0,0,0,0.0,0.0
511,599436,332171877,2,1,0,0,0.0,0.0
512,599436,334109888,1,0,0,0,0.0,0.0
513,599436,345952213,1,0,0,0,0.0,0.0
514,599436,355688980,1,0,0,0,0.0,0.0
515,599436,362392146,1,0,0,0,0.0,0.0
516,599436,401250433,1,0,0,0,0.0,0.0
517,599436,403867251,3,0,1,1,0.0,0.0
518,618258,35321259,1,0,0,0,0.0,0.0
519,618258,88465835,1,0,0,0,0.0,0.0
520,618258,139780600,1,0,0,0,0.0,0.0
521,618258,180636251,1,0,0,0,0.0,0.0
522,618258,252272711,1,0,0,0,0.0,0.0
523,618258,292074375,1,0,0,0,0.0,0.0
524,618258,312123295,1,0,0,0,0.0,0.0
525,621654,13135343,1,0,0,0,0.0,0.0
526,621654,87924536,1,0,0,0,0.0,0.0
527,621654,88374965,1,0,0,0,0.0,0.0
528,621654,101213155,1,0,0,0,0.0,0.0
529,621654,126911432,1,0,0,0,0.0,0.0
530,621654,143540144,1,0,0,0,0.0,0.0
531,621654,168191452,1,0,0,0,0.0,0.0
532,621654,171900551,1,0,0,0,0.0,0.0
533,621654,176328398,1,0,1,0,0.0,0.0
534,621654,182941679,1,0,0,0,0.0,0.0
535,621654,190382049,1,0,0,0,0.0,0.0
536,621654,197044446,1,0,0,0,0.0,0.0
537,621654,201009560,1,0,0,0,0.0,0.0
538,621654,202671216,1,0,0,0,0.0,0.0
539,621654,214289179,1,0,0,0,0.0,0.0
540,621654,230686965,1,0,0,0,0.0,0.0
541,621654,234324149,1,0,0,0,0.0,0.0
542,621654,235492098,1,0,0,0,0.0,0.0
543,621654,251097591,1,0,0,0,0.0,0.0
544,621654,252484024,1,0,0,0,0.0,0.0
545,621654,254747663,1,0,0,0,0.0,0.0
546,621654,262122684,1,0,0,0,0.0,0.0
547,621654,272982870,1,0,0,0,0.0,0.0
548,621654,291142652,1,0,0,0,0.0,0.0
549,621654,306819713,1,0,0,0,0.0,0.0
550,621654,311120695,1,0,0,0,0.0,0.0
551,621654,326940811,1,0,0,1,0.0,0.0
552,621654,335648790,1,0,0,0,0.0,0.0
553,621654,345657712,1,0,0,0,0.0,0.0
554,621654,371431290,1,0,0,0,0.0,0.0
555,621654,377102042,1,0,0,0,0.0,0.0
556,621654,396171430,1,0,0,1,0.0,0.0
