user_id,item_id,type_1,type_2,type_3,type_4_x,type_4_y,labels
5069081,341248229,1,0,0,0,0,0
5208128,268621735,1,0,0,0,0,0
5305268,170011537,3,0,0,0,0,0
5305268,226970937,1,0,0,0,0,0
5305268,242523120,1,0,0,0,0,0
5305268,278433376,1,0,0,0,0,0
5305268,319819113,1,0,0,0,0,0
5305268,335548496,1,0,0,0,0,0
5311010,3465866,1,0,0,0,0,0
5311010,250381623,1,0,0,0,0,0
5331293,256644723,1,0,0,0,0,0
5360957,350584276,1,0,0,0,0,0
5369231,56559040,1,0,1,1,0,0
5369231,181776844,1,0,1,0,0,0
5369231,214442751,1,0,0,0,0,0
5371991,333028913,1,0,1,0,0,0
5421788,209908165,1,0,0,0,0,0
5436527,232829224,1,0,0,0,0,0
5436527,385763010,3,0,1,0,0,0
5542364,216201905,1,0,0,0,0,0
5553512,302580443,1,0,0,0,0,0
5610752,73412028,1,0,0,0,0,0
5610752,136600107,1,0,0,0,0,0
5681285,283728978,2,0,0,0,0,0
5708087,63137288,1,0,0,0,0,0
5708087,75185211,1,0,0,0,0,0
5708087,321877348,1,0,0,0,0,0
5708087,368256656,1,0,0,0,0,0
5766122,2353842,1,0,0,0,0,0
5778173,198041943,2,1,0,0,0,0
5803859,355952498,1,0,0,0,0,0
5922326,159362202,1,0,0,0,0,0
5929898,91347386,1,0,0,0,0,0
6026321,326544804,1,0,0,0,0,0
6044438,160977723,1,0,0,0,0,0
6044438,237796347,1,0,0,0,0,0
6044438,296738766,3,0,0,0,0,0
6044438,378486949,1,0,0,0,0,0
6046148,231179313,1,0,0,0,0,0
6057182,329527126,1,0,0,0,0,0
6107777,1763724,1,0,0,0,0,0
6111410,56387021,1,0,0,0,0,0
6111410,112365502,1,0,0,0,0,0
6111410,119246022,1,0,0,0,0,0
6111410,371330126,1,0,0,0,0,0
6194336,369875217,1,0,0,0,0,0
6224591,289230896,1,0,0,0,0,0
6252611,156887550,1,0,0,0,0,0
6264206,42357159,2,0,0,0,0,0
6264206,104820400,1,0,0,0,0,0
6337658,170759433,1,0,0,0,0,0
6337658,295210140,1,0,0,0,0,0
6337658,295736343,1,0,0,0,0,0
6344417,18189868,1,0,0,0,0,0
6404402,285800641,1,0,0,0,0,0
6475391,126953730,1,0,0,0,0,0
6500849,67272668,1,0,0,0,0,0
6520580,233944894,1,0,0,0,0,0
6524912,224045564,1,0,0,0,0,0
6534626,186385629,1,0,0,0,0,0
10051209,226779418,1,0,0,0,0,0
10071111,26299852,1,0,0,0,0,0
10131477,54110293,2,0,0,0,0,0
10169814,294229095,1,0,0,0,0,0
10238478,18264027,1,0,0,0,0,0
10289925,134197786,1,0,0,0,0,0
10357743,173701753,1,0,0,0,0,0
10386495,322821657,1,0,0,0,0,0
10405659,361029701,1,0,0,0,0,0
10471185,390862945,1,0,0,0,0,0
10522473,21255192,1,0,0,0,0,0
10619760,141344273,1,0,0,0,0,0
10619760,391723969,1,0,0,0,0,0
10659204,48002672,1,0,0,0,0,0
10672143,232655414,4,0,2,1,0,0
10684992,19604592,1,0,1,0,0,0
10713699,9675132,1,0,0,0,0,0
10713699,318250310,1,0,0,0,0,0
10713699,367536861,1,0,0,0,0,0
10714335,184788592,1,0,0,0,0,0
10762695,103533548,1,0,0,0,0,0
10799199,161946243,1,0,0,0,0,0
10799199,225355827,1,0,0,0,0,0
10799199,233690636,1,0,0,0,0,0
10799199,294095847,1,0,0,0,0,0
10799199,308885331,1,0,0,0,0,0
10799199,322048060,1,0,0,0,0,0
10799199,366911878,5,0,1,1,0,0
10799997,134587051,1,0,0,0,0,0
10799997,143800977,1,0,0,0,0,0
10804887,16354666,1,0,0,0,0,0
10820115,199489439,1,0,0,0,0,0
10874175,36489650,2,0,0,0,0,0
10874175,43658767,1,0,0,0,0,0
10874175,121283113,1,0,0,0,0,0
10874175,324513285,1,0,0,0,0,0
10874175,369904549,1,0,0,0,0,0
10876284,132993434,1,0,0,0,0,0
10935918,225326529,1,0,0,0,0,0
10935918,307882231,1,0,0,0,0,0
11026029,37642206,1,0,0,0,0,0
11105622,213559261,1,0,0,0,0,0
11105622,371481878,1,0,0,0,0,0
11159625,239051443,1,0,0,0,0,0
11225904,150279445,1,0,0,0,0,0
11250837,233355563,1,0,0,0,0,0
11293311,165992576,1,0,0,0,0,0
11440647,46581479,1,0,0,0,0,0
11444694,249135628,1,0,0,1,0,0
11448627,86000942,1,0,0,0,0,0
11491353,148526624,1,0,0,0,0,0
11491353,293833379,1,0,0,0,0,0
11502912,299391204,1,0,0,0,0,0
11525370,69340202,1,0,0,0,0,0
11525370,79300303,1,0,0,0,0,0
11525370,135624116,1,0,0,0,0,0
11525370,196158939,1,0,0,0,0,0
11525370,242758798,1,0,0,0,0,0
11525370,300961030,1,0,0,0,0,0
11525370,352070822,6,0,2,1,0,0
11583387,87378063,1,0,0,0,0,0
11583387,240557461,1,0,0,0,0,0
11583387,257257263,1,0,0,0,0,0
11883765,4214933,1,0,0,0,0,0
11884230,284797864,2,0,0,0,0,0
11884230,371710318,1,0,0,0,0,0
11910210,60382547,1,0,0,0,0,0
11910210,170704540,1,0,1,0,0,0
11910210,321724296,1,0,0,0,0,0
11960052,124487667,1,0,0,0,0,0
11960052,219526965,1,0,0,0,0,0
12089679,313312462,2,0,0,0,0,0
12183066,59488677,1,0,0,0,0,0
12183066,271133527,1,0,0,0,0,0
12183066,383054566,1,0,0,0,0,0
12215373,399519452,1,0,0,0,0,0
12275499,387261611,1,0,0,0,0,0
12328098,206286835,1,0,0,0,0,0
12350475,186594575,1,0,0,0,0,0
12350817,72573111,1,0,0,0,0,0
12361452,271998329,1,0,0,0,0,0
12361452,328948238,1,0,0,0,0,0
12405354,158446971,1,0,0,0,0,0
12405354,259540050,1,0,0,0,0,0
12409914,78194772,1,0,0,0,0,0
12409914,195140715,1,0,0,0,0,0
12455196,41775700,1,0,0,0,0,0
12473103,98341431,1,0,0,0,0,0
12473103,228633603,1,0,0,0,0,0
12473103,307938172,1,0,0,0,0,0
12496131,145081001,1,0,0,0,0,0
12504546,335937391,1,0,0,0,0,0
12506484,35364741,1,0,0,0,0,0
12506484,186739425,1,0,0,0,0,0
12523584,288800213,1,0,0,0,0,0
12584973,115408612,1,0,0,0,0,0
12584973,117387743,1,1,0,0,0,0
12599142,27437619,1,0,0,0,0,0
12599142,282040992,1,0,0,1,0,0
12661032,4186442,1,0,0,0,0,0
12661032,299979612,1,0,0,0,0,0
12661032,370924577,1,0,0,0,0,0
12661032,392354931,1,0,0,0,0,0
12684003,134837742,1,0,0,0,0,0
12712320,18929389,1,0,0,0,0,0
12712320,173767044,1,0,0,0,0,0
12712320,182163626,1,0,0,0,0,0
12759393,238132903,1,0,0,0,0,0
12759393,249235930,1,0,0,0,0,0
12759393,251461928,1,0,0,0,0,0
12759393,262021651,1,0,0,0,0,0
12759393,283325622,1,0,0,0,0,0
12759393,305847302,1,0,0,0,0,0
12759393,339815851,1,0,0,0,0,0
12853122,113933342,1,0,0,0,0,0
12855630,17677955,1,0,0,0,0,0
12886605,378737069,1,0,0,0,0,0
12916005,9644130,1,0,0,0,0,0
12916005,323740754,1,0,0,0,0,0
12992670,27514162,1,0,0,0,0,0
13036407,32360326,1,0,0,0,0,0
13036407,281156629,1,0,0,0,0,0
13060950,291055981,1,0,0,0,0,0
13145997,115224283,1,0,0,0,0,0
13168398,354635612,1,0,0,0,0,0
13220916,29313473,1,0,0,0,0,0
13231722,92259357,1,0,0,1,0,0
13254123,169778460,1,0,0,0,0,0
13305411,32966526,1,0,0,0,0,0
13324221,286451413,1,0,0,0,0,0
13355823,363790403,1,0,0,0,0,0
13388964,226063764,1,0,0,1,0,0
13388964,227635218,1,0,0,0,0,0
13461432,226887138,1,0,0,0,0,0
13464387,111363803,1,0,0,0,0,0
13505790,368835621,1,0,0,0,0,0
13519209,197757650,1,0,0,0,0,0
13559508,284623687,1,0,0,0,0,0
13615731,63243109,2,0,0,1,0,0
13642146,305380775,1,0,0,0,0,0
13698828,16562802,1,0,0,0,0,0
13709817,38500881,1,0,0,0,0,0
13762428,367269740,1,0,0,0,0,0
13773861,241677858,1,0,0,0,0,0
13773861,275466595,2,0,0,0,0,0
13805313,261700428,1,0,0,0,0,0
13827819,3086566,1,0,0,0,0,0
13855554,75509671,1,0,0,0,0,0
13855554,139275009,1,0,0,0,0,0
13855554,213616520,1,0,0,0,0,0
13855554,306701723,1,0,0,0,0,0
13918209,135167410,1,0,0,0,0,0
13956684,60285494,1,0,0,0,0,0
13956684,187243251,1,0,0,0,0,0
13956684,224852718,1,0,0,1,0,0
13956684,298790575,1,0,0,0,0,0
14101023,14895553,1,0,0,0,0,0
14101023,300733810,1,0,0,0,0,0
14166402,92607064,1,0,1,0,0,0
14166402,386787627,1,0,0,0,0,0
14202153,132258283,1,0,0,0,0,0
14202153,400625953,1,1,0,0,0,0
14311857,393778558,1,0,0,0,0,0
14324145,258592575,1,0,0,0,0,0
14333412,46031989,1,0,0,0,0,0
14528685,292696187,1,0,0,0,0,0
14537553,47303239,1,0,0,0,0,0
14541966,156494369,1,0,0,0,0,0
14541966,286433036,2,0,1,1,0,0
14554881,241235720,1,0,0,0,0,0
14590563,230847609,1,0,0,0,0,0
14602569,330241597,1,0,0,0,0,0
14648796,128555809,1,0,0,0,0,0
14648796,259694168,1,0,0,0,0,0
14648796,331773910,1,0,0,0,0,0
14661655,295205974,1,0,0,0,0,0
14702431,323242883,1,0,0,0,0,0
14726476,398975873,1,0,0,0,0,0
14787409,133684296,1,0,0,0,0,0
14953060,151397747,1,0,0,0,0,0
14953402,92572076,1,0,0,0,0,0
14969215,242965318,1,0,0,0,0,0
15020647,102131203,1,0,0,0,0,0
15026917,393948391,1,0,1,1,0,0
15100858,257053700,1,0,0,0,0,0
15125539,376698784,1,0,0,0,0,0
15197506,32731387,1,0,0,0,0,0
15280372,169477202,1,0,0,0,0,0
15330397,2512474,1,0,0,0,0,0
15330397,4952079,1,0,0,0,0,0
15330397,77147014,1,1,0,0,0,0
15330397,108994317,1,0,0,0,0,0
15330397,233218195,1,0,0,0,0,0
15330397,312316934,1,0,0,0,0,0
15339241,194495977,1,0,0,0,0,0
15451714,66180566,1,0,0,0,0,0
15451714,298998228,1,0,0,0,0,0
15451714,323773211,1,0,0,0,0,0
15459124,75741952,1,0,0,0,0,0
15459124,127252795,1,0,0,0,0,0
15573307,61421887,1,0,0,0,0,0
15573307,151904702,1,0,0,0,0,0
15575017,33221135,1,0,0,0,0,0
15606688,290384891,1,0,0,0,0,0
15670219,294898724,1,0,0,0,0,0
15752995,315377985,1,0,0,0,0,0
15811489,85202142,1,0,0,0,0,0
15811489,136444548,1,0,0,0,0,0
15811489,370692137,1,0,0,0,0,0
15895849,34406827,1,0,0,0,0,0
15895849,241554313,1,0,0,0,0,0
16084534,25412158,1,0,0,0,0,0
16084534,83001380,1,0,0,0,0,0
16084534,112938573,1,0,0,0,0,0
16084534,291394987,1,0,0,0,0,0
16088923,108269326,1,0,0,0,0,0
16096186,128370043,1,0,0,0,0,0
16120684,399368852,1,0,0,0,0,0
16195777,143167274,2,0,0,0,0,0
16195777,144496394,1,0,0,0,0,0
16195777,318999758,1,0,1,0,0,0
16211815,345269016,1,0,0,0,0,0
16211815,381747656,1,0,0,0,0,0
16266511,32695324,1,0,0,0,0,0
16266511,104636099,1,0,0,0,0,0
16300951,130208651,1,1,0,0,0,0
16300951,153681834,1,0,0,0,0,0
16331983,272303081,1,0,0,0,0,0
16334101,10750927,1,0,0,0,0,0
16334101,26270406,1,0,0,0,0,0
16334101,60854230,1,0,0,0,0,0
16334101,176281970,1,0,0,0,0,0
16334101,179094790,3,0,0,0,0,0
16334101,226345355,1,0,0,0,0,0
16334101,384230044,1,0,0,0,0,0
16513333,311310229,1,0,0,0,0,0
16515670,111249638,1,0,0,0,0,0
16515670,158924556,1,0,0,0,0,0
16515670,278571071,1,0,1,0,0,0
16599631,11641076,1,0,0,0,0,0
16633444,68805941,1,0,1,0,0,0
16698082,31827393,1,0,0,0,0,0
16703143,32111096,1,0,0,0,0,0
16715536,34585842,1,0,1,0,0,0
16715536,110025908,1,0,1,0,0,0
16829752,11820990,1,0,0,0,0,0
16829752,238705076,1,0,0,0,0,0
16829752,298666925,1,0,0,0,0,0
16876240,256903087,1,1,0,0,0,0
16974739,94737848,1,0,0,0,0,0
17083270,259053270,1,0,0,0,0,0
17152447,388780793,1,0,0,0,0,0
17157301,29422119,1,0,0,0,0,0
17171257,243552253,1,0,0,0,0,0
17201854,291253211,1,0,0,0,0,0
17219776,37275710,1,0,0,0,0,0
17219776,375322328,1,0,0,0,0,0
17223010,101459563,1,0,0,0,0,0
17244100,156821099,1,0,0,0,0,0
17244100,344038278,1,0,0,0,0,0
17259847,286994359,1,0,0,0,0,0
17266435,299836688,1,0,0,0,0,0
17307610,334330219,1,0,0,0,0,0
17321395,40793324,1,0,0,0,0,0
17465740,147479219,1,0,0,0,0,0
17467051,86365402,1,1,0,0,0,0
17479444,170353938,1,0,0,0,0,0
17479444,198701544,1,0,0,0,0,0
17482213,97640023,1,0,0,0,0,0
17520472,196925491,1,0,0,0,0,0
17520472,402895881,1,0,0,0,0,0
17562880,33239444,1,0,0,0,0,0
17562880,66295607,1,0,0,0,0,0
17562880,97655506,1,0,0,0,0,0
17562880,304112815,1,0,0,0,0,0
17562880,348677796,1,0,0,0,0,0
17703067,72511758,2,0,0,0,0,0
17703067,115732076,1,0,0,0,0,0
17809621,46341573,1,0,0,0,0,0
17809621,91316883,1,0,0,0,0,0
17817283,286538017,1,0,0,0,0,0
17893492,58579206,2,0,1,0,0,0
17906191,388354593,1,1,0,0,0,0
18037570,58037469,1,0,0,0,0,0
18037570,202084723,1,0,0,0,0,0
18060907,255624651,1,0,0,0,0,0
18151753,371722466,1,0,0,0,0,0
18153064,122897743,2,0,1,0,0,0
18153064,313623998,1,0,0,0,0,0
18176035,49361417,1,0,0,0,0,0
18176035,289153791,1,0,0,0,0,0
18176035,348134758,1,0,0,0,0,0
18176035,391592650,1,0,0,0,0,0
18226858,45401778,1,0,0,0,0,0
18226858,330030160,1,0,0,0,0,0
18246133,88201660,1,0,0,0,0,0
18382879,217959539,1,0,0,0,0,0
18387106,28752030,1,0,0,0,0,0
18387106,99319401,2,0,0,0,0,0
18387106,206088170,1,0,0,0,0,0
18395794,158274920,1,0,0,0,0,0
18444517,65151081,1,0,0,0,0,0
18479197,279538241,1,0,0,0,0,0
18496468,42835125,1,0,1,0,0,0
18653707,177807769,1,0,0,0,0,0
18653707,289350484,1,0,0,0,0,0
18653707,375343986,1,0,1,0,0,0
18655075,362473902,1,0,0,0,0,0
18655075,366778605,1,0,0,0,0,0
18761026,362839892,1,0,0,0,0,0
18797311,145254200,1,0,0,0,0,0
18797311,369745232,1,0,0,0,0,0
18885982,39622653,1,0,0,0,0,0
18890860,354429408,1,0,0,0,0,0
18959614,319363750,1,0,0,0,0,0
18967447,104087250,1,0,0,0,0,0
18967447,163756677,1,0,0,0,0,0
18967447,350674375,1,0,0,0,0,0
18967447,372201449,1,0,0,0,0,0
19061581,365356750,1,0,0,0,0,0
19147834,335111882,1,0,0,0,0,0
19223291,173639342,1,0,0,0,0,0
19223291,312726023,1,0,0,0,0,0
19231637,164395571,1,0,0,0,0,0
19231637,334725735,1,0,0,0,0,0
19231637,351610724,1,0,0,0,0,0
19269632,206865902,1,0,0,0,0,0
19280861,15604509,2,0,0,0,0,0
19280861,268436855,1,0,0,0,0,0
19294166,243883907,1,0,0,0,0,0
19336757,8619137,1,1,0,0,0,0
19371422,91086720,1,0,0,0,0,0
19371422,300308972,1,0,0,0,0,0
19402409,120545645,1,0,0,0,0,0
19444076,183993826,1,0,0,0,0,0
19498877,160191577,1,0,0,0,0,0
19498877,189563763,1,0,0,0,0,0
19498877,223387733,1,0,0,0,0,0
19498877,275240023,2,0,0,0,0,0
19498877,382214752,1,0,1,0,0,0
19512863,131218348,1,0,0,0,0,0
19531844,60464735,1,0,0,0,0,0
19531844,202945061,1,0,0,0,0,0
19542023,213559261,1,0,0,0,0,0
19545776,84151403,1,0,0,0,0,0
19699835,332095541,1,0,0,0,0,0
19725815,5526591,2,0,0,0,0,0
19725815,76979079,2,1,0,1,0,0
19725815,81578305,1,0,0,0,0,0
19725815,158588372,1,0,0,0,0,0
19725815,263522041,3,0,0,0,0,0
19725815,283088160,1,0,0,0,0,0
19725815,283596617,1,0,0,0,0,0
19807337,400945708,1,0,0,0,0,0
19891778,181659338,1,0,0,0,0,0
19905341,281863675,2,0,0,0,0,0
20026092,236064217,2,0,0,0,0,0
20055585,119847238,1,0,0,0,0,0
20055585,157548632,1,0,0,0,0,0
20056050,392082044,1,0,0,0,0,0
20103120,286718882,1,0,0,0,0,0
20140845,20888279,1,0,0,0,0,0
20153361,302904160,1,0,0,0,0,0
20153361,388773513,1,0,0,0,0,0
20161536,51935978,1,0,0,0,0,0
20161536,226696136,1,0,0,0,0,0
20165925,75712953,1,0,0,0,0,0
20165925,233019791,2,0,0,0,0,0
20165925,294167986,1,0,0,0,0,0
20170290,345630535,1,0,0,0,0,0
20176560,363549510,1,0,0,0,0,0
20262666,31040941,1,0,0,0,0,0
20262666,243644126,1,0,0,0,0,0
20306967,238289627,1,0,0,0,0,0
20307660,329113339,1,0,0,0,0,0
20331120,68285341,1,0,0,0,0,0
20331120,166298808,1,0,1,1,0,0
20331120,308360789,1,0,0,0,0,0
20364432,220541648,1,0,0,0,0,0
20364432,282929261,1,1,0,0,0,0
20462589,93993042,1,0,0,0,0,0
20464299,49740906,1,0,0,0,0,0
20464299,240042996,1,0,0,0,0,0
20542020,246282381,1,0,0,0,0,0
20608029,259102298,1,1,0,0,0,0
20611653,221046823,1,0,0,0,0,0
20611653,309704294,1,0,0,0,0,0
20611653,360135153,1,0,0,0,0,0
20612499,321513872,1,0,0,0,0,0
20612499,341539074,3,0,0,0,0,0
20612499,343478406,1,0,0,0,0,0
20667936,180395639,1,0,0,0,0,0
20670591,106178259,1,0,0,0,0,0
20670591,213676874,1,0,0,0,0,0
20714892,57402630,1,0,1,0,0,0
20714892,152353887,1,0,0,0,0,0
20714892,274103314,2,0,0,0,0,0
20716944,199052284,1,0,0,0,0,0
20718027,117454556,2,0,0,0,0,0
20728938,312289649,1,0,0,1,0,0
20728938,396171430,1,0,0,0,0,0
20739972,43372290,1,0,0,0,0,0
20758953,86122490,1,0,0,0,0,0
20859285,120177172,1,0,0,1,0,0
20859285,225539661,1,0,0,0,0,0
20859285,307648963,1,0,0,0,0,0
20908806,7458744,1,1,0,0,0,0
20908806,38796789,1,0,0,0,0,0
20940726,350234508,1,0,0,0,0,0
20963754,313461858,2,0,1,0,0,0
20963754,365163639,1,0,0,0,0,0
20988891,233831621,1,0,0,0,0,0
20988891,252342001,1,0,0,0,0,0
20988891,263636495,1,0,0,0,0,0
20991603,131028391,1,0,0,0,0,0
20991603,241489222,1,0,0,0,0,0
21021180,877540,1,0,0,0,0,0
21100698,171456928,1,0,0,0,0,0
21120942,364634120,1,0,0,0,0,0
21147333,302184274,1,0,0,0,0,0
21150330,292192518,1,0,1,0,0,0
21220200,259344389,1,0,0,0,0,0
21279609,16340336,1,0,0,0,0,0
21279609,55957680,2,0,1,0,0,0
21279609,125497273,1,0,0,0,0,0
21279609,227573422,1,0,0,0,0,0
21279609,341556925,1,0,0,0,0,0
21279609,357183939,1,0,0,0,0,0
21279609,359661029,1,0,0,0,0,0
21282264,193534310,1,0,0,0,0,0
21305874,178279550,1,0,0,0,0,0
21305874,198212412,1,0,0,0,0,0
21326166,323028295,2,0,0,0,0,0
21326166,362505252,1,0,0,0,0,0
21348120,86445787,1,0,0,0,0,0
21376179,326903867,1,0,0,0,0,0
21415473,195209318,1,0,0,0,0,0
21463377,112018863,1,0,0,0,0,0
21506490,201398148,1,0,0,0,0,0
21506490,222603735,1,0,0,0,0,0
21624663,69076416,1,0,0,0,0,0
