11525370,215954298
11583387,138519826
11583387,204565307
11594934,55559718
11594934,144053049
11742906,136239350
11759070,357293138
11883765,176696709
11883765,264469913
11883765,288552625
11910210,3679028
11910210,37196101
11910210,47334488
11910210,50485767
11910210,56606679
11910210,79576000
11910210,170704540
11910210,237599150
11910210,246777302
11910210,338652714
11910210,358166609
11962560,8120557
11962560,18658032
11962560,31067618
11962560,37410920
11962560,39546747
11962560,116116173
11962560,274496692
11962560,321005458
11962560,338262051
11962560,355652923
11962560,400754892
12089679,87063573
12089679,152322366
12089679,303939570
12133452,120852755
12133452,192876329
12215373,7562314
12215373,270548702
12215373,296640464
12215373,315296466
12215373,380828034
12350817,208604907
12350817,343257455
12361452,6568104
12361452,34372993
12361452,45671692
12361452,79084371
12361452,86134680
12361452,88715281
12361452,108443519
12361452,148466849
12361452,235165007
12361452,331718123
12361452,335718919
12361452,364261416
12361452,370932166
12381279,353924995
12453828,110324435
12453828,244209476
12465879,79296940
12465879,283728978
12504546,4004910
12506484,287388185
12523584,329880705
12546384,76643080
12546384,93988402
12546384,96056027
12546384,173045927
12546384,333379284
12546384,351264201
12626139,185724893
12759393,22590945
12759393,38440705
12759393,167098310
12759393,265054858
12759393,382309421
12952941,12307439
12952941,26412244
12952941,106160306
12952941,197997766
12952941,198947644
12952941,310341265
12994950,369028601
13131039,863419
13165215,280602982
13167552,109518814
13167552,306435207
13264236,197743223
13344675,195140715
13391106,336695759
13492065,280674759
13559508,57539074
13783575,67752579
13855326,117807825
13855326,156082483
13855554,297577500
13862712,330807277
13908381,178465907
14083845,123509275
14166402,42994095
14166402,135113253
14166402,187878497
14199942,140677492
14199942,222393483
14202153,272569176
14202153,290210485
14541966,350659613
14602569,69677534
14661655,155605396
14661655,199568383
15033334,6795748
15033334,44937462
15033334,77025469
15033334,124877818
15033334,297189143
15276301,363086856
15280372,15442105
15280372,33083120
15280372,44105246
15280372,49905687
15280372,55287355
15280372,62954417
15280372,85033994
15280372,111442068
15280372,142841717
15280372,151110260
15280372,186262508
15280372,208715196
15280372,248876824
15280372,290418014
15280372,385193951
15303982,239300087
15362806,86071912
15389083,160048183
15670219,341690127
15731449,293483840
15770902,225059839
15770902,272806197
15922351,312858262
15922351,397768695
16088923,123426584
16088923,132390134
16088923,316226546
16195777,203279185
16211815,199765148
16266511,48049384
16266511,227351727
16266511,230540756
16266511,303332989
16334101,213626959
16401055,102716055
16407724,13016443
16407724,118835036
16407724,135510249
16407724,310028746
16407724,313833725
16407724,374836139
16476718,11672291
16476718,393141589
16506574,250808957
16844515,170831857
16895050,74057736
16895050,170889571
16974739,167183747
16989193,252820817
17171257,218880040
17171257,223441580
17171257,294328829
17219776,128702084
17244100,397624655
17257966,326090192
17307610,83021223
17307610,277237436
17337949,205081227
17465512,337991080
17479444,5968876
17479444,114161336
17479444,144362491
17479444,234895909
17479444,283582955
17479444,305461166
17479444,310779021
17562880,42957798
17562880,53828090
17562880,89075900
17562880,122174462
17562880,150001246
17562880,173137793
17562880,227870697
17562880,230261439
17562880,231196141
17562880,266337563
17562880,294825427
17562880,300556503
17562880,302670035
17562880,305434749
17562880,367985636
17562880,375360011
17562880,392337274
17562880,397385654
17811184,6827986
17811184,22632829
17817283,190055779
17846548,97721634
18060907,288021710
18060907,348323814
18153064,1830547
18176035,47092763
18176035,80853930
18176035,105208301
18176035,308105379
18249259,80411699
18291310,11534019
18382879,129504086
18387106,79693302
18387106,194871543
18387106,243720704
18387106,250922847
18444517,177231251
18488008,92549930
18488008,163689973
18488008,268865942
18488008,378746498
18488008,382134731
18496468,15998138
18496468,42835125
18496468,47680549
18496468,69051486
18496468,79927611
18496468,87038035
18496468,163618271
18496468,231412443
18496468,364741177
18594472,2823783
18594472,3700188
18594472,85202142
18594472,104202558
18594472,146230850
18594472,177212089
18704425,371485218
18832198,123379368
18832198,238064372
18856090,377362284
18959614,46655123
18959614,61535141
18959614,89867174
18959614,108852248
18959614,157456232
19052884,368970736
19061581,298190766
19061581,375574313
19170635,300930741
19225913,70044282
19371422,73230566
19371422,285938503
19498877,111469532
19498877,165421228
19498877,279531992
19620923,57944339
19620923,383826322
19864337,96158457
19934663,136444548
19950899,62858944
19950899,214033234
20056050,107240615
20056050,230957234
20170290,255284313
20231406,16629123
20231406,75125844
20231406,84211461
20231406,86224835
20231406,101153891
20231406,239791364
20231406,286026539
20231406,352931589
20274489,152053798
20428959,301588836
20462589,49483732
20492946,141806416
20501826,17641568
20501826,238675841
20501826,344294537
20512062,120341900
20611653,365148553
20612499,115992351
20612499,172366937
20612499,182762585
20612499,212936741
20612499,277302872
20612499,368068808
20625528,50899840
20625528,135113253
20657253,74031488
20988891,58985935
20988891,299013782
20995080,36584015
20995080,44523695
21060159,185485928
21073473,234430486
21073473,264344989
21093699,151457556
21150501,283810029
21150501,327378015
21160272,21194388
21279609,245160551
21326166,104684243
21326166,119234970
21326166,286749127
21472872,37397693
21624663,50595234
21624663,134514561
21696003,13263550
21696003,85874568
21827502,135884049
21827502,302117817
21827502,334092262
21908559,316957378
21932817,116298275
21980778,54960667
22099113,160364578
22099113,234949882
22099113,295105059
22259706,174667522
22276293,128502613
22359420,383130544
22380591,22897618
22380591,78105258
22380591,241316452
22380591,396698613
22388571,42847516
22388571,96263375
22388571,99539447
22388571,169711158
22388571,301223824
22388571,354311251
22545810,17923602
22545810,23596160
22545810,111326140
22545810,277831337
22545810,356601285
22618806,292108817
22618806,340655025
22618806,341947135
22716240,139565105
22716240,185960624
22716240,204042536
22716240,215188215
22716240,347193819
22716240,359042506
22716240,371497317
22716240,392815586
22726524,160306894
22726524,237397087
22760382,64979385
23182222,137863783
23213836,193725501
23246977,74146639
23246977,77294092
23421211,297254204
23579299,3019336
23579299,148430748
23579299,190856333
23579299,259139642
23625580,313319103
23652109,348570504
23682580,245083938
23688622,5336733
23688622,383234244
23722207,28331080
23722207,307185585
23730268,64716217
23730268,138637214
23730268,140888988
23730268,206932091
23730268,237583921
23730268,269960639
23730268,297853261
23730268,362544821
23730268,369154105
23730268,390240155
23749054,181269052
23749054,299809379
24050440,257985909
24050440,373411819
24066823,129373512
24066823,379974934
24136180,282469769
24186535,147274225
24186535,315598734
24263050,179165113
24273163,183204987
24273163,397638383
24400273,166385385
24400273,377607849
24472810,122835018
24472810,366516190
24472810,385785865
24870718,74686899
24870718,351011964
24870718,396525225
24942526,179212218
24961507,263303332
24961507,369688404
24979429,121067339
24979429,167780112
24979429,236434380
24979429,308509707
25012345,96625713
25012345,206703749
25012345,353789526
25286173,148399399
25286173,160598516
25286173,198176152
25286173,304091207
25286173,330209848
25295611,112263922
25337005,783837
25337005,93459091
25337005,99914383
25337005,121691506
25337005,129157557
25337005,204320917
25337005,206442999
25337005,211830750
25337005,216383397
25337005,234968564
25337005,262442824
25337005,300781353
25337005,304237664
25337005,311753464
25337005,347975381
25337005,348561392
25337005,369760507
25337005,375733783
25337005,376437239
25337005,385478886
25337005,402873946
25417216,120904948
25417216,330317807
25417216,382606327
25460341,398035131
25528858,163518937
25559110,47289264
25573066,133186015
25609192,135038181
25720021,2960980
25720021,22702282
25720021,88929080
25720021,104131703
25720021,171858435
25720021,222242022
25720021,326805277
25727707,67014213
25730704,55788162
25730704,105318396
25730704,173213771
25730704,250793249
25730704,396834504
25737649,17712290
25737649,308106441
25737649,336145229
25770604,344349772
25795570,137051985
26037919,70506159
26037919,155302538
26065654,107056900
26201404,228853671
26225677,293192499
26225677,335529530
26352376,37672618
26392618,101436556
26392618,106732390
26392618,264203528
26412532,122134024
26412532,267394734
26412532,269767436
26412532,305683204
26412532,319618270
26490052,83013703
26491468,22565309
26491468,80552457
26491468,198715997
26491468,360194418
26491468,389387348
26633944,101223894
26650246,372603723
26650246,385947911
26682313,199450384
26707063,148841366
26715865,18986699
26715865,106158389
26715865,363652020
26738209,58135111
26748949,1399779
26748949,45974177
26748949,111465874
26748949,233897645
26882464,46355760
26926537,35161881
26926537,262414625
26996281,31704154
26996281,342943500
27020443,169540009
27020443,180345532
27020443,281384183
27020443,335496914
27020443,368123858
27020443,369918126
27169453,97298591
27169453,153055572
27169453,200831368
27169453,219251527
27169453,323939425
27169453,371826549
27201955,26423931
27201955,285688629
27317801,13653568
27317801,16267248
27317801,43036247
27317801,60755924
27317801,68820487
27317801,151271332
27317801,213143210
27317801,308393794
27317801,324980077
27358946,163753588
27358946,300757816
27504467,25578529
27504467,396198128
27564041,297668861
27564041,339990194
27576035,33321220
27795908,8747111
27831488,328371723
27880085,68194897
27880085,230246129
27880085,345122907
27905177,265047518
27951998,114159376
28047761,275324500
28189979,158393784
28189979,196429660
28189979,266090659
28189979,354230652
28198619,52607867
28204430,249690939
28251698,263615545
28438301,145597548
28438301,325129680
28438301,344397249
28438301,366120454
28438301,391723969
28477565,61927522
28477565,217357776
28477565,360674394
28491710,60773829
28579160,366996695
28629755,279018140
28646684,110062574
28646684,193123440
28646684,378244663
28646684,385562190
28708550,234841373
28785719,4719541
28785719,31466438
28785719,122534291
28785719,281217600
28785719,375648589
28883723,13504495
28883723,260226898
28929392,314347430
29001458,48136900
29020268,211940679
29120381,178920880
29120381,340499717
29138075,89042044
29138075,121793147
29138075,251982548
29138075,383465545
29194001,32460070
29194001,222352590
29194001,351601141
29235785,139744584
29235785,329657395
29314751,13644528
29421947,112429160
29499215,58727293
29499215,233721639
29518607,1181345
29518607,22302304
29518607,23091554
29518607,65755351
29518607,80796732
29518607,296004566
29518607,387109063
29518607,390554862
29548223,26240888
29548223,231450726
29614901,123381389
29614901,332632241
29614901,340352450
29684399,134632501
29699594,99773123
29699594,104202558
29699594,179192487
29699594,311056211
30293799,252876827
30324405,62730578
30354420,335205653
30404274,260512685
30539523,3019336
30591498,220401889
30591498,243762412
30591498,275744491
30591669,105695899
30660351,59488677
30660351,148619377
30660351,149841112
30660351,162073706
30660351,180601100
30660351,213848099
30660351,215262321
30660351,262787778
30660351,292854434
30660351,311412606
30660351,320523196
30660351,334963617
31182685,73233753
31182685,134493168
31182685,300199661
31201849,168429625
31203388,367445444
31218355,5893133
31218355,24793540
31218355,71327371
31218355,167140052
31218355,401353738
31256146,43136986
31256146,58826670
31510981,97623200
31855297,61859608
31970971,75726014
32060788,71796857
32079118,21435041
32079118,25674456
32079118,47931063
32079118,81655590
32079118,88872522
32079118,96890926
32079118,206319645
32079118,252623310
32079118,325250067
32079118,347088082
32079118,347552222
32119657,16262900
32158540,286623026
32307529,118576119
32327203,386104078
32339254,135431343
32339254,195048775
32367160,131395378
32367160,358200376
32679361,135707416
32840272,274695581
32840272,400208771
33131047,185043293
33131047,236307025
33131047,271655088
33131047,398582965
33253837,9214962
33253837,17782989
33253837,49149900
33253837,70747068
33253837,74662588
33253837,214683302
33253837,234560496
33253837,247645482
33253837,311262304
33394468,343575787
33405685,205338398
33420619,206057641
33635794,94474707
33857842,246708833
33939364,270325627
34022008,342916442
34022008,353420943
34022008,373471050
34085107,294614743
34125247,54934698
34125247,89242693
34125247,109779599
34125247,112589217
34125247,134058902
34125247,164144259
34125247,168698202
34125247,185894609
34125247,245850225
34125247,353901488
34125247,359663067
34178632,108954307
34178632,271799185
34332328,110455894
34332328,194130813
34332328,252850065
34332328,291410528
34332328,357397166
34452439,67175550
34452439,111697066
34452439,194291822
34452439,370143291
34539613,363037146
34643740,63991580
34643740,104679350
34643740,228283403
34672834,6327151
34672834,159891668
34710466,43724998
34756237,131904115
34775275,84510149
34775275,136839269
34775275,163663262
34775275,182649289
34775275,202369977
34775275,285254647
34792318,9481888
34792318,170071786
34792318,359916772
34895785,49700884
34895785,92733017
34895785,171622447
34895785,328229751
34946218,155176576
34955770,97189325
34955770,183717264
35064967,276616024
35274052,336689849
35318524,117058179
35323402,66277095
35323402,219879600
35335282,36266314
35335282,41538008
35335282,62477251
35335282,63536045
35335282,71299360
35335282,101126836
35335282,128936840
35335282,143149727
35335282,163961798
35335282,184393096
35335282,202020525
35335282,371117109
35482754,307600160
35482754,399454553
35520386,93706040
35520386,184803032
35520386,281214205
35520386,366127367
35520386,389218906
35533073,355712613
35687702,25146338
35687702,152245186
35687702,175054968
35687702,282734411
35702135,264042045
35913491,39337950
35927708,176672539
35934752,201014813
35959091,206381733
35959091,249315011
35959091,354520457
36037883,23705704
36037883,252578835
36061742,95734368
36061742,254038375
36063452,158094150
36063452,175512250
36063452,378549548
36067043,49814538
36090836,189286725
36157937,201827990
36157937,293585678
36157937,328913990
36157937,361091147
36171740,38705722
36188969,44029879
36198131,258349063
36293504,4358893
36303287,148399399
36422153,216744349
36545789,389624887
36639152,207001368
36639152,366484499
36639152,402492359
36656480,31123422
36656480,63093626
36708956,78444321
36708956,214202257
36901706,249403056
36901706,302608469
36938267,43824556
37100390,76934427
37165541,219349985
37165541,221748530
37165541,261753221
37165541,280542182
37165541,344162356
37165541,393059038
37189586,154576486
37189586,155129121
37189586,214178056
37189586,245029865
37189586,334548168
37189586,362329068
37189586,391722119
37239230,7589444
37275710,1554161
37275710,283390597
37393370,312308000
37393370,336441461
37394387,361616767
37926938,359746070
37928819,144665944
37931873,126939147
37963142,2838790
37963142,66856736
37963142,95245075
37963142,99218398
37963142,112731492
37963142,128364330
37963142,207483996
37963142,249398688
37963142,264222984
37963142,265771272
37963142,330473764
37963142,383837757
37963142,400045536
37982180,374030602
38026943,129897730
38026943,154407782
38026943,253800192
38059058,73335740
38273183,96266919
38290283,374890725
38378873,211775133
38511479,213957954
38556062,99476874
38556062,122761883
38556062,123636444
38556062,180308383
38556062,345179581
38900936,152985716
38900936,324947793
38900936,397811081
38974214,87466406
38974214,121297807
38974214,138840960
38974214,148521116
38974214,155568306
38974214,166547045
38974214,203910442
38974214,232177111
38974214,319744554
38974214,322550392
38974214,370679528
38992559,364045765
39066596,36266314
39066596,311377654
39092792,30605301
39092792,45477892
39092792,54960667
39092792,59880755
39092792,62411839
39092792,360192976
39175121,111602834
39175121,122230099
39175121,130818554
39175121,226802519
39175121,228068483
39175121,306096758
39175121,388310179
39329021,83228924
39329021,167169765
39329021,192550294
39329021,206358562
39329021,211482582
39329021,267105988
39329021,307405904
39329021,328376598
39329021,383830351
39333605,10751862
39421478,81356784
39472355,115244310
39558209,30984300
39558209,248141743
39654332,301499587
39654332,334302879
39717215,100479772
39717215,275675316
39717215,320698704
39759851,16008761
39759851,96544502
39801668,213357958
39801668,372113656
39880280,13482377
40163881,25175946
40387240,185353244
40406632,255284313
40437892,87802311
40437892,354056176
40496374,163756677
40513258,140944547
40528453,66985938
40528453,112501186
40581634,343611241
40745647,146230850
40745647,263347381
40745647,345231148
40745647,357221611
40745647,384856811
40745647,400405447
40777771,139302549
40817854,343575787
40824670,307989771
40849750,389624887
40849750,399757811
40923691,164666227
40923691,311674876
41083936,233217989
41085817,128247101
41298028,5597634
41298028,104621016
41298028,170976947
41397277,398313538
41477659,106166049
41477659,149790934
41477659,285033666
41495281,303461467
41558392,19834233
41558392,58422127
41558392,137039648
41558392,151117296
41558392,192094180
41558392,198484425
41558392,199581638
41558392,238023722
41558392,284037070
41558392,304220562
41632219,154894460
41632219,161315965
41686678,385753960
41718358,22302304
41718358,172222098
41944078,299178766
42096946,5577451
42096946,35171962
42096946,70772681
42096946,129509881
42096946,192410537
42096946,196516706
42096946,225463772
42096946,257632907
42096946,306725348
42096946,314115577
42096946,347300442
42096946,377917538
42096946,386923481
42096946,395074329
42096946,400072608
42291292,45542149
42354574,93659496
42764380,99194411
42793246,77414788
42793246,125634399
42793246,332975970
42793246,347745633
42966754,181427662
42991288,380480240
43205692,19046121
43205692,43930424
43205692,144223786
43205692,150107000
43205692,187708707
43205692,210060973
43205692,219386888
43205692,239345359
43205692,243465434
43205692,311213714
43205692,312526728
43231261,219973856
43231261,262043769
43252522,192204361
43289425,375600042
43375987,27105436
43442731,292956680
43484740,88769
43484740,122728309
43484740,141156442
43484740,154778306
43484740,166159135
43484740,212243546
43484740,222614344
43484740,236766092
43484740,282694387
43484740,319303602
43484740,396147240
43484740,402732988
43601696,75558144
43607396,51698282
43607396,224181300
43646450,289622813
43648730,394063919
43916471,11514556
43916471,266174507
43916471,337705946
44110187,59126252
44110187,193522451
44110187,343249211
44142824,273532679
44142824,280668731
44193530,26253819
44193530,123709387
44193530,208998070
44193530,306301741
44193530,379294045
44218451,98181868
44218451,215485696
44277104,79312721
44277104,359648046
44299667,19587183
44299667,23031482
44299667,43136738
44299667,46669821
44299667,63470057
44299667,81424136
44299667,85804242
44299667,113997292
44299667,140584263
44299667,172871997
44299667,192108837
44299667,202696753
44299667,250737251
44299667,264218627
44299667,296152822
44299667,348035682
44299667,364469116
44299667,377259224
44299667,397016219
44299667,398694420
44359823,252590894
44359823,318549871
44445188,289955323
44556221,73652914
44562971,269041511
44562971,305713846
44562971,317352403
44680118,304554880
44691722,31258704
44698097,195926718
44705666,266217824
44754434,122658840
44754434,360402275
44908790,187690224
44908790,386636536
45076697,365155321
45167258,17027026
45210509,101503659
45210509,134227952
45263381,350471376
45334496,89553056
45429617,180220588
45470234,186510055
45491153,107631752
45491153,138828317
45491153,157132568
45491153,309813346
45491153,357497937
45629939,21474169
45629939,29555731
45629939,31883725
45629939,166416965
45629939,171057603
45629939,184931760
45629939,227779509
45629939,255923329
45629939,275608907
45837941,167528060
45837941,188345234
45837941,356705508
45895559,101925582
45895559,106609222
45895559,280265408
45978971,5183844
45978971,25571864
45978971,25624897
45978971,181668017
45978971,243072194
45978971,291493775
45978971,307811210
46086182,240958404
46086182,388277597
46230335,74949392
46230335,185353244
46312028,150996707
46312028,163580440
46312028,191638063
46312028,197291039
46312028,322584815
46345739,402400063
46534133,130294616
46534133,239869592
46539368,186369027
46539368,216867280
46539368,342820777
46554986,71106658
46554986,244716243
46572950,259554700
46729748,121219488
46729748,140000262
46729748,158795258
46729748,182355411
46729748,310695911
46729748,400840831
46770707,373589790
47047811,288185042
47114993,259953163
47114993,340366882
47142671,362472717
47184224,105005177
47184224,189483135
47184224,203163725
47184224,251980421
47308508,36469776
47308508,194766301
47308508,259598664
47308508,321470040
47456582,200846580
47456582,214847561
47456582,362300787
47789075,179425065
47789075,219692871
47789075,250066498
47789075,256068067
47987288,89567357
48008886,149429321
48195330,215402213
48201636,35261375
48201636,290839369
48218142,23580245
48245184,175861577
48362340,57434964
48362340,111706206
48362340,118448109
48362340,154168523
48362340,286860949
48559665,189686829
48593295,67563490
48630423,342278512
48630423,365119286
48674940,312219367
48790890,113663460
48790890,384922916
48967362,68940123
48967362,311913498
49072569,72594736
49072569,111439300
49072569,134933171
49072569,178753789
49072569,232968410
49072569,270899075
49072569,298408310
49099929,132305664
49099929,233293607
49221063,76942520
49235565,61973927
49279056,299836688
49352322,389019145
49387743,218887120
49444128,162618129
49444128,352882725
49521270,122415247
49667649,204929678
49667649,233330053
49669986,102956996
49669986,108206610
49669986,259013587
49669986,367180865
49710387,194701908
49711251,123974875
49711251,369941663
49711251,385152703
49735239,300476019
49889355,51698982
49889355,65527103
49889355,91838030
49889355,260043973
49889355,342624438
49905450,46125079
50102935,243589938
50114359,183038900
50114359,283687321
50142094,254127882
50142094,365343740
50146084,242709260
50146084,369875217
50161816,52089036
50170171,334055192
50176441,272484466
50176441,279866958
50195422,105538475
50202820,197061404
50202820,212483275
50202820,262831321
50202820,270787747
50202820,273109658
50202820,325100443
50202820,373738755
50202820,381537384
50202820,396728668
50216353,384176131
50260039,251443481
50260039,275264557
50625238,249395363
50783368,205542738
50783368,374214353
50805790,127342263
50805790,146543101
50805790,203264116
50805790,335439804
50805790,340570491
50845804,58101935
50845804,314953841
50845861,320105129
50913052,267472412
50936023,97486884
50936023,270663751
50936023,297690695
50936650,64727856
50936650,99485837
50936650,127154778
50936650,156885786
50936650,173985396
50936650,376180369
51020539,32859947
51020539,391709483
51288073,172810065
51291811,12376117
51291811,269003836
51318043,291111902
51318043,346150962
51321040,161867545
51324508,211927137
51381793,21162357
51381793,160855401
51381793,376662066
51486058,68873314
51486058,300495876
51486058,301980661
51486058,317121447
51486058,373923073
51495553,280453063
51672425,68002890
51737018,1699983
51737018,93778430
51737018,95691624
51737018,100440184
51737018,110400089
51737018,110430852
51737018,111803060
51737018,119924181
51737018,182038360
51737018,183793703
51737018,224472416
51737018,234647055
51737018,249241409
51737018,269188588
51737018,284116048
51737018,285332943
51737018,292051611
51737018,336544200
51737018,344800519
51737018,403760599
51813809,50608981
51813809,110749170
51813809,118729930
51813809,254637907
51813809,282618528
51813809,286704766
51813809,303205878
51813809,353955446
52006940,245083938
52235159,341914056
52238930,102950677
52238930,202381837
52347665,202908339
52347665,208525023
52347665,303405737
52347665,371094336
52403660,135255775
52403660,185707925
52468412,47680549
52583897,224681358
53091371,260475256
53091371,295303738
53091371,393241946
53202398,59079040
53202398,154041481
53202398,276691006
53314277,167174269
53403128,66367521
53403128,87706409
53403128,203420892
53403128,287840111
53457986,171877215
53504429,238589408
53667812,205032147
53687639,210983148
53687639,224952281
53692517,178444134
53692517,194592126
53692517,295496890
53692517,337946811
53844137,202371622
53961920,158824352
53962766,2588793
53962766,29109809
53962766,170301842
53962766,274941589
53962766,278255943
53962766,401793663
53976869,43508009
54004679,125825790
54004679,202315893
54007481,335779222
54041681,154726
54041681,954972
54041681,156394710
54041681,295067912
54041681,303563756
54041681,380792122
54041681,398329798
54057266,49993073
54057266,144665815
54357473,121822185
54357473,333569241
54391844,106060861
54416993,78963762
54416993,164472374
54416993,190819919
54581027,30689144
54589634,315867567
54589862,89045079
54594113,40554502
54594113,139875811
54594113,165101425
54594113,204461871
54594113,343646760
54614978,195619344
54860714,104492596
54893456,89178385
54915080,125666923
55028609,71985415
55028609,236400751
55029131,361968996
55100099,2837657
55100099,4615129
55100099,111017441
55100099,275437573
55474154,23627565
55474154,47498901
55474154,61465314
55474154,65976633
55474154,274824856
55474154,330187089
55474154,368817753
55474154,374062666
55474154,374567157
55523732,299836688
55540832,96041057
55624235,29838624
55624235,43278347
55624235,64903043
55624235,75809484
55624235,103880313
55624235,112798392
55624235,147937791
55624235,152445471
55624235,198603974
55624235,234904930
55624235,271623657
55624235,321416358
55658012,220668932
55693229,364443976
55985090,62138860
55985090,239342258
56044046,84097493
56174019,172241091
56188977,213676874
56269254,56659837
56269254,337635050
56269254,370395691
56269425,177286469
56269425,224343837
56269425,266491934
56387085,171481295
56387085,199106446
56387085,235298022
56457981,94169164
56596275,9126407
56596275,163045273
56708793,349456947
56782266,21226919
56782266,31985414
56782266,99894705
56782266,104661234
56782266,318484237
56818905,192196843
56818905,382993678
56824059,4711158
56824059,32104575
56850825,19749520
56962533,263302152
56962533,371526594
57269349,42730171
57269349,223978628
57269349,346412925
57304824,384403033
57328869,179147995
57328869,263411409
57328869,319447063
57357240,382782319
57460275,232458547
57460275,331212270
57476829,308721717
57621504,341724822
57679953,333028913
57679953,353255234
57745434,96863309
57745434,306337705
57887100,257713388
57894069,320951055
58080978,175381616
58210263,40116743
58210263,178540431
58210263,183786704
58210263,305281471
58293588,403004331
58399743,217054155
58482324,387924556
58517586,231003176
58517586,314069950
58581174,14136232
58632405,164839096
58891608,112135226
58891608,140849766
58891608,197176044
58891608,279320012
58991721,323327195
59165397,106961622
59318280,142572971
59318280,381286215
59338848,322217710
59356413,280303221
59356413,308598926
59472933,115152156
59486409,272878233
59520279,209497906
59556336,109257437
59556336,157378005
59786445,66062866
59786445,282806842
59786445,389330821
59818353,392675758
59905380,111730960
60046049,353609364
60099263,30214802
60196916,64007538
60203516,178833288
60203516,183334120
60203516,207745494
60203516,252361405
60323228,57621822
60323228,255106396
60323228,288229102
60323228,318703108
60323228,333637446
60489965,12845411
60489965,332036115
60489965,364353616
60783275,31435287
60783275,192686794
60792770,38235679
60792770,101919069
60817805,125336077
60817805,195579191
60910328,204485346
60913700,36791561
60913700,89042044
60937346,16947700
60956726,38705722
60956726,341849097
60971945,99344149
60973256,57661436
61066616,107419090
61095197,113691609
61095197,139773622
